"Time Sec","Position mm","100 kN kN","Cycle"
16.42,31.1989,-0.0115812,1
16.44,31.1796,0.00674725,1
16.46,31.1587,0.00197887,1
16.48,31.138,0.00174046,1
16.5,31.1196,-0.00457764,1
16.52,31.0993,0.00109673,1
16.54,31.0783,-0.00882745,1
16.56,31.0588,0.00272989,1
16.58,31.0389,0.00305176,1
16.6,31.0187,-0.00754595,1
16.62,30.9998,-0.00858307,1
16.64,30.9783,0.00126362,1
16.66,30.9585,0.00188351,1
16.68,30.9388,-0.00551343,1
16.7,30.9187,-0.00611544,1
16.72,30.8984,-0.0125229,1
16.74,30.8791,0.00267029,1
16.76,30.8579,0.0116229,1
16.78,30.8382,-0.00511408,1
16.8,30.8186,-0.00652075,1
16.82,30.7995,-0.00273585,1
16.84,30.7802,0.89407E-3,1
16.86,30.7579,-0.0069499,1
16.88,30.7386,0.00191927,1
16.9,30.7203,0.00455379,1
16.92,30.6981,-0.007689,1
16.94,30.679,-0.00363588,1
16.96,30.6592,-0.00894666,1
16.98,30.6381,0.00838041,1
17.,30.6179,-0.00258684,1
17.02,30.6005,0.00641346,1
17.04,30.5789,-0.00418425,1
17.06,30.5576,-0.0128031,1
17.08,30.5384,-0.00191927,1
17.1,30.5191,-0.00929236,1
17.12,30.4999,-0.00844002,1
17.14,30.4796,0.0033021,1
17.16,30.4582,0.00742674,1
17.18,30.439,0.596046E-3,1
17.2,30.4203,0.0010252,1
17.22,30.3977,-0.00557899,1
17.24,30.3792,-0.00106096,1
17.26,30.36,-0.00950694,1
17.28,30.3399,0.429153E-3,1
17.3,30.3177,-0.119209E-3,1
17.32,30.2988,-0.00767708,1
17.34,30.2804,-0.00494123,1
17.36,30.2586,-0.00118613,1
17.38,30.2393,0.00203848,1
17.4,30.22,0.010705,1
17.42,30.1988,0.00545979,1
17.44,30.1776,-0.00195503,1
17.46,30.1586,-0.0076592,1
17.48,30.139,-0.00104308,1
17.5,30.1175,-0.00506639,1
17.52,30.0989,0.00344515,1
17.54,30.08,0.011754,1
17.56,30.0594,0.00642538,1
17.58,30.038,-0.0198424,1
17.6,30.0201,0.00391006,1
17.62,29.9986,0.00135899,1
17.64,29.9791,0.00154972,1
17.66,29.959,-0.0064075,1
17.68,29.9401,0.00311136,1
17.7,29.9177,-0.00742674,1
17.72,29.8985,-0.0163198,1
17.74,29.8791,0.107288E-3,1
17.76,29.8582,-0.010711,1
17.78,29.8389,-0.00171661,1
17.8,29.8203,-0.00549555,1
17.82,29.7982,-0.00750422,1
17.84,29.779,-0.476837E-3,1
17.86,29.7595,-0.00517368,1
17.88,29.7386,-0.00817776,1
17.9,29.7178,-0.0109196,1
17.92,29.6994,-0.00521541,1
17.94,29.6799,0.00293255,1
17.96,29.6577,-0.00160933,1
17.98,29.6388,-0.0018239,1
18.,29.62,0.00617504,1
18.02,29.5975,-0.0139892,1
18.04,29.5794,-0.00240803,1
18.06,29.5599,0.00190735,1
18.08,29.5397,-0.00365376,1
18.1,29.5168,-0.0104845,1
18.12,29.4994,-0.00428557,1
18.14,29.4797,0.00579357,1
18.16,29.4578,-0.00228882,1
18.18,29.4392,0.274181E-3,1
18.2,29.4186,-0.00664592,1
18.22,29.3998,-0.0129461,1
18.24,29.3786,-0.0111043,1
18.26,29.3601,-0.0036478,1
18.28,29.3393,-0.003618,1
18.3,29.3184,-0.00681877,1
18.32,29.2992,-0.0119329,1
18.34,29.2796,-0.00109077,1
18.36,29.2581,-0.00946522,1
18.38,29.2385,0.00406504,1
18.4,29.2195,-0.00318289,1
18.42,29.1991,0.00576973,1
18.44,29.1794,-0.0159264,1
18.46,29.1588,-0.00512004,1
18.48,29.1375,0.0151873,1
18.5,29.1179,-0.0101149,1
18.52,29.0992,-0.00453591,1
18.54,29.0787,-0.00867248,1
18.56,29.0591,0.00593662,1
18.58,29.0392,-0.315905E-3,1
18.6,29.0181,-0.0132561,1
18.62,28.9971,-0.00904799,1
18.64,28.9802,0.00756979,1
18.66,28.9603,-0.00201464,1
18.68,28.9394,-0.00537634,1
18.7,28.9186,-0.00366569,1
18.72,28.9004,0.00281334,1
18.74,28.8791,-0.0035286,1
18.76,28.858,-0.0053823,1
18.78,28.8405,-0.00365973,1
18.8,28.8185,-0.00103116,1
18.82,28.7969,0.77486E-3,1
18.84,28.7795,-0.00535846,1
18.86,28.7594,0.00920296,1
18.88,28.7381,-0.578165E-3,1
18.9,28.7201,-0.00598431,1
18.92,28.6999,-0.00936389,1
18.94,28.6791,-0.0181496,1
18.96,28.6585,-0.0114203,1
18.98,28.6398,0.0014782,1
19.,28.6203,0.00257492,1
19.02,28.5974,-0.0113547,1
19.04,28.579,-0.00644922,1
19.06,28.5603,-0.00373125,1
19.08,28.5379,0.0108004,1
19.1,28.5196,-0.00374317,1
19.12,28.4988,0.178814E-3,1
19.14,28.4791,-0.649691E-3,1
19.16,28.4598,0.00289679,1
19.18,28.4397,0.00365973,1
19.2,28.4178,-0.00896454,1
19.22,28.399,0.0082016,1
19.24,28.3797,-0.0038445,1
19.26,28.3584,-0.00399947,1
19.28,28.3398,0.00702143,1
