"Time Sec","Position mm","100 kN kN","Cycle"
16.5,32.767,-0.0241637,1
16.52,32.7487,-0.0105679,1
16.54,32.7266,0.00294447,1
16.56,32.7081,-0.00798702,1
16.58,32.6881,0.00874996,1
16.6,32.6683,0.00168085,1
16.62,32.6469,0.0106335,1
16.64,32.6285,-0.00924468,1
16.66,32.6083,-0.578165E-3,1
16.68,32.5882,0.00288486,1
16.7,32.5686,-0.0090301,1
16.72,32.5479,0.00638962,1
16.74,32.5285,0.00716448,1
16.76,32.5079,-0.0107586,1
16.78,32.4897,-0.00579357,1
16.8,32.4686,0.0054121,1
16.82,32.4486,0.00311136,1
16.84,32.4273,-0.00218153,1
16.86,32.4094,0.00803471,1
16.88,32.3882,0.00532866,1
16.9,32.3693,-0.0026226,1
16.92,32.3488,0.00627041,1
16.94,32.3274,0.405312E-3,1
16.96,32.3086,0.00582933,1
16.98,32.289,-0.89407E-4,1
17.,32.2673,0.00435114,1
17.02,32.2484,0.00189543,1
17.04,32.2298,0.00109673,1
17.06,32.2078,-0.00910163,1
17.08,32.1863,-0.00154376,1
17.1,32.1686,0.977516E-3,1
17.12,32.1494,0.00510216,1
17.14,32.1268,-0.00853539,1
17.16,32.1083,-0.00837445,1
17.18,32.0891,0.0109673,1
17.2,32.0681,-0.00457168,1
17.22,32.0487,-0.00268817,1
17.24,32.0278,0.00531673,1
17.26,32.0093,-0.00240207,1
17.28,31.9879,-0.0142336,1
17.3,31.9689,0.00756979,1
17.32,31.9485,0.00326633,1
17.34,31.9274,-0.00356436,1
17.36,31.9075,-0.00882745,1
17.38,31.8897,0.00772476,1
17.4,31.8679,-0.00855923,1
17.42,31.8467,-0.0101984,1
17.44,31.8295,0.00126362,1
17.46,31.8081,-0.00628829,1
17.48,31.7867,-0.00140667,1
17.5,31.7697,0.00208616,1
17.52,31.7473,0.0117421,1
17.54,31.7285,-0.00652671,1
17.56,31.7086,0.00271797,1
17.58,31.6895,-0.00588298,1
17.6,31.6673,-0.0102937,1
17.62,31.6489,-0.00517964,1
17.64,31.6279,-0.792742E-3,1
17.66,31.6074,-0.00223517,1
17.68,31.588,0.00572205,1
17.7,31.5701,0.00696182,1
17.72,31.5478,0.00379086,1
17.74,31.5269,0.00350475,1
17.76,31.5097,0.00274181,1
17.78,31.4877,-0.0240326,1
17.8,31.4678,-0.00815392,1
17.82,31.4502,-0.00354648,1
17.84,31.4282,0.00520945,1
17.86,31.4078,-0.00606179,1
17.88,31.3891,-0.00175834,1
17.9,31.3684,0.00406504,1
17.92,31.3463,-0.00771284,1
17.94,31.3292,0.00623465,1
17.96,31.3095,0.0118852,1
17.98,31.288,-0.00481009,1
18.,31.2681,-0.00562072,1
18.02,31.2494,0.00808239,1
18.04,31.2281,-0.399351E-3,1
18.06,31.2079,-0.00476241,1
18.08,31.1883,-0.00874996,1
18.1,31.1685,0.0035286,1
18.12,31.148,-0.0146508,1
18.14,31.1296,0.00413656,1
18.16,31.1089,-0.00269413,1
18.18,31.0879,-0.500679E-3,1
18.2,31.0686,-0.0028789,1
18.22,31.0483,-0.751019E-3,1
18.24,31.0282,-0.00475049,1
18.26,31.0071,0.00156164,1
18.28,30.9875,0.,1
18.3,30.9687,0.655651E-3,1
18.32,30.9483,-0.00385046,1
18.34,30.9282,-0.0038743,1
18.36,30.9088,0.00542402,1
18.38,30.8871,-0.009799,1
18.4,30.8673,-0.0121653,1
18.42,30.8498,0.00392199,1
18.44,30.827,-0.0144184,1
18.46,30.8075,0.00425577,1
18.48,30.7887,-0.016284,1
18.5,30.7675,-0.00655055,1
18.52,30.7478,-0.0153661,1
18.54,30.7289,0.00642538,1
18.56,30.7082,0.00407696,1
18.58,30.6874,0.00122786,1
18.6,30.6694,0.321865E-3,1
18.62,30.6482,-0.00308752,1
18.64,30.6275,-0.00435114,1
18.66,30.6083,-0.00253916,1
18.68,30.5885,0.00225306,1
18.7,30.5686,-0.0023067,1
18.72,30.5466,-0.00677109,1
18.74,30.5279,0.00325441,1
18.76,30.5089,0.0089407,1
18.78,30.4875,-0.0113249,1
18.8,30.4677,-0.0216246,1
18.82,30.4485,-0.00364184,1
18.84,30.4278,0.858307E-3,1
18.86,30.4088,0.00962019,1
18.88,30.3896,-0.00554919,1
18.9,30.3675,-0.0137091,1
18.92,30.348,0.89407E-3,1
18.94,30.3282,0.977516E-3,1
18.96,30.3096,-0.584126E-3,1
18.98,30.2882,-0.00618696,1
19.,30.2696,-0.00292063,1
19.02,30.248,-0.00513196,1
19.04,30.2276,-0.0056386,1
19.06,30.2084,0.154972E-3,1
19.08,30.1877,-0.00569224,1
19.1,30.1678,0.00703335,1
19.12,30.1477,-0.0072062,1
19.14,30.1285,-0.00453591,1
19.16,30.1072,-0.00710487,1
19.18,30.0877,0.214577E-3,1
19.2,30.07,0.00314713,1
19.22,30.0494,0.00451803,1
19.24,30.0259,0.00714064,1
19.26,30.0089,-0.00649095,1
19.28,29.9891,0.010848,1
19.3,29.9685,0.00454187,1
19.32,29.9474,-0.0135124,1
19.34,29.9285,0.00625849,1
19.36,29.9101,-0.00170469,1
19.38,29.8878,0.00129938,1
19.4,29.8688,-0.0114441,1
19.42,29.8474,0.00323057,1
19.44,29.8278,0.0027895,1
19.46,29.8094,-0.00415444,1
19.48,29.7865,-0.00648499,1
19.5,29.7694,-0.00532866,1
19.52,29.7487,0.00897646,1
19.54,29.7289,-0.00347495,1
19.56,29.7081,-0.00289083,1
19.58,29.69,-0.00810027,1
19.6,29.6667,-0.0162065,1
19.62,29.6486,0.00773668,1
19.64,29.6292,-0.0119686,1
19.66,29.6091,-0.00881553,1
19.68,29.5874,-0.00326633,1
19.7,29.568,0.0124931,1
19.72,29.5504,0.013864,1
19.74,29.527,-0.0107944,1
19.76,29.5072,-0.0108123,1
19.78,29.4892,0.00222921,1
19.8,29.4689,0.667572E-3,1
19.82,29.448,-0.00857711,1
19.84,29.4291,-0.00402331,1
19.86,29.4096,-0.0199139,1
19.88,29.3877,0.00650883,1
19.9,29.3688,0.00112057,1
19.92,29.349,0.00810623,1
19.94,29.328,-0.00299811,1
19.96,29.3083,-0.00400543,1
19.98,29.2884,0.00874996,1
20.,29.268,0.00516176,1
20.02,29.2479,0.00560284,1
20.04,29.2304,0.321865E-3,1
20.06,29.2079,-0.00505447,1
20.08,29.1874,-0.00429749,1
20.1,29.1698,0.00333786,1
20.12,29.1503,0.01086,1
20.14,29.1278,-0.00412464,1
20.16,29.1087,-0.00612736,1
20.18,29.0888,0.00207424,1
20.2,29.0691,-0.0109553,1
20.22,29.0477,0.00896454,1
20.24,29.0298,0.00361204,1
20.26,29.0085,0.476837E-3,1
20.28,28.9887,0.00123978,1
20.3,28.9691,0.0141978,1
20.32,28.9476,0.0108838,1
20.34,28.9284,-0.00342131,1
20.36,28.9079,-0.00475645,1
20.38,28.8885,0.0117183,1
20.4,28.8684,0.00817776,1
20.42,28.8488,0.00829697,1
20.44,28.8299,-0.00858307,1
20.46,28.8072,-0.0149488,1
20.48,28.7886,-0.006634,1
20.5,28.7687,-0.00648499,1
20.52,28.7485,0.00519753,1
20.54,28.7266,-0.00795722,1
20.56,28.7101,0.00523329,1
20.58,28.6892,-0.154972E-3,1
20.6,28.6678,-0.0106514,1
20.62,28.6485,0.00388622,1
20.64,28.6283,0.00507832,1
20.66,28.6083,-0.00808835,1
20.68,28.587,-0.0176907,1
20.7,28.5689,0.0105143,1
20.72,28.5489,-0.393391E-3,1
20.74,28.5263,-0.00684857,1
20.76,28.5084,-0.00315905,1
20.78,28.4888,-0.00651479,1
20.8,28.4684,-0.00561476,1
20.82,28.4492,-0.00181794,1
20.84,28.4291,0.0188828,1
20.86,28.4075,-0.00401735,1
20.88,28.3865,-0.0107586,1
20.9,28.3704,0.00514984,1
20.92,28.3486,-0.00317097,1
20.94,28.3279,-0.00447035,1
20.96,28.3099,-0.0010848,1
20.98,28.2877,0.00271797,1
21.,28.2673,0.00134707,1
21.02,28.2491,-0.965595E-3,1
21.04,28.2288,-0.00354648,1
21.06,28.2075,-0.00172853,1
21.08,28.1881,-0.00163317,1
21.1,28.1693,0.0119448,1
21.12,28.1488,0.00747442,1
21.14,28.1268,-0.00295639,1
21.16,28.1079,0.00472069,1
21.18,28.0896,0.0017643,1
21.2,28.0679,0.,1
21.22,28.0477,-0.00354052,1
21.24,28.0287,0.0041008,1
21.26,28.0068,0.00236034,1
21.28,27.988,-0.00661612,1
21.3,27.9689,-0.494719E-3,1
21.32,27.9471,-0.00345707,1
21.34,27.9272,0.00662804,1
21.36,27.9103,-0.00660419,1
21.38,27.8898,0.00741482,1
21.4,27.868,-0.0033915,1
21.42,27.8489,0.786781E-3,1
21.44,27.8296,0.762939E-3,1
21.46,27.8078,-0.00161529,1
21.48,27.7894,0.00735521,1
21.5,27.7682,0.00109673,1
21.52,27.7479,-0.00244975,1
21.54,27.729,0.00424385,1
21.56,27.7084,-0.00520945,1
21.58,27.6884,-0.00303388,1
21.6,27.6705,-0.00769496,1
21.62,27.6499,0.00356436,1
21.64,27.6271,-0.00667572,1
21.66,27.6081,-0.90003E-3,1
21.68,27.5879,-0.0104725,1
21.7,27.5682,0.00236034,1
21.72,27.5471,-0.00261664,1
21.74,27.5283,0.00718832,1
21.76,27.5097,0.00146627,1
21.78,27.4878,-0.00363588,1
21.8,27.4681,0.00298023,1
21.82,27.4505,0.00771284,1
21.84,27.4281,-0.00284314,1
21.86,27.4102,0.00661612,1
21.88,27.3877,-0.00264645,1
21.9,27.3677,-0.00334978,1
21.92,27.3488,0.010705,1
21.94,27.3289,0.00224113,1
21.96,27.3093,0.584126E-3,1
21.98,27.288,0.0013113,1
22.,27.2671,-0.00628233,1
22.02,27.2491,0.00253916,1
22.04,27.2278,-0.013119,1
22.06,27.2087,-0.00504851,1
22.08,27.1885,0.00247955,1
22.1,27.1678,-0.566244E-3,1
22.12,27.1487,0.00309944,1
22.14,27.1289,0.00540018,1
22.16,27.1085,-0.0201702,1
22.18,27.0889,-0.0165343,1
22.2,27.0699,0.0148296,1
22.22,27.0474,-0.00658631,1
22.24,27.0282,-0.00454187,1
22.26,27.0097,-0.649691E-3,1
22.28,26.9869,-0.00417233,1
22.3,26.968,-0.0116825,1
22.32,26.9489,-0.00485778,1
22.34,26.9281,-0.00414252,1
22.36,26.9092,0.010252,1
22.38,26.8891,0.596046E-4,1
22.4,26.8693,-0.00436306,1
22.42,26.8497,-0.00711083,1
22.44,26.8291,0.0018239,1
22.46,26.8093,0.00138283,1
22.48,26.7888,0.00123978,1
