"Time Sec","Position mm","100 kN kN","Cycle"
16.46,30.6839,-0.00693202,1
16.48,30.6644,-0.00356436,1
16.5,30.6454,0.0125766,1
16.52,30.6243,0.00576973,1
16.54,30.6041,-0.00832081,1
16.56,30.5853,-0.0174642,1
16.58,30.5642,-0.00104308,1
16.6,30.5441,-0.00866652,1
16.62,30.5246,0.00325441,1
16.64,30.5045,0.00511408,1
16.66,30.4842,-0.00221729,1
16.68,30.4644,-0.00724792,1
16.7,30.4451,-0.00690222,1
16.72,30.4245,0.0038743,1
16.74,30.4044,0.00251532,1
16.76,30.3859,-0.01086,1
16.78,30.3636,-0.00178218,1
16.8,30.3456,0.00889301,1
16.82,30.324,0.0106335,1
16.84,30.3043,0.00323057,1
16.86,30.2837,-0.00654459,1
16.88,30.265,0.00762939,1
16.9,30.2438,-0.00550747,1
16.92,30.2236,0.00319481,1
16.94,30.2043,-0.0068903,1
16.96,30.1864,-0.00462532,1
16.98,30.1645,-0.011003,1
17.,30.1435,-0.00671744,1
17.02,30.1235,0.655651E-3,1
17.04,30.1055,-0.0109375,1
17.06,30.0857,-0.00685453,1
17.08,30.0643,-0.00239015,1
17.1,30.044,0.00417233,1
17.12,30.027,-0.00253916,1
17.14,30.0039,0.00594854,1
17.16,29.984,0.00190735,1
17.18,29.9639,0.798702E-3,1
17.2,29.9466,0.00677109,1
17.22,29.9235,-0.00392795,1
17.24,29.9052,-0.00410676,1
17.26,29.8857,0.0135183,1
17.28,29.8637,0.226498E-3,1
17.3,29.8436,0.00411272,1
17.32,29.8255,0.00505447,1
17.34,29.8058,0.00369549,1
17.36,29.7835,-0.0105262,1
17.38,29.766,0.977516E-3,1
17.4,29.7443,0.00193119,1
17.42,29.7243,0.00468493,1
17.44,29.7031,0.00503063,1
17.46,29.6857,0.00151396,1
17.48,29.6639,0.00333786,1
17.5,29.6451,0.00597239,1
17.52,29.626,0.00525713,1
17.54,29.605,-0.00337362,1
17.56,29.5836,-0.0118554,1
17.58,29.5647,0.00926256,1
17.6,29.5459,0.0020504,1
17.62,29.5238,0.0013113,1
17.64,29.505,0.00575781,1
17.66,29.4855,0.0152707,1
17.68,29.4645,0.00172853,1
17.7,29.4454,-0.00681281,1
17.72,29.4237,0.011909,1
17.74,29.405,-0.238419E-3,1
17.76,29.3835,0.00122786,1
17.78,29.3659,0.00880957,1
17.8,29.3456,-0.00171661,1
17.82,29.3244,-0.009799,1
17.84,29.3063,0.00578165,1
17.86,29.2861,-0.00962615,1
17.88,29.2627,-0.0127077,1
17.9,29.2436,-0.00401139,1
17.92,29.2246,-0.00704527,1
17.94,29.2045,-0.0131071,1
17.96,29.1847,-0.0104487,1
17.98,29.1651,-0.012511,1
18.,29.1453,0.00128746,1
18.02,29.1244,0.00591278,1
18.04,29.1053,-0.0110984,1
18.06,29.0861,0.00245571,1
18.08,29.0632,-0.0152171,1
18.1,29.045,-0.00159144,1
18.12,29.0249,0.00795126,1
18.14,29.0037,-0.00123978,1
18.16,28.9844,-0.00350475,1
18.18,28.9661,-0.00947118,1
18.2,28.9434,-0.0129521,1
18.22,28.9244,0.00908375,1
18.24,28.9053,-0.00626445,1
18.26,28.8849,-0.0077188,1
18.28,28.8639,-0.00396371,1
18.3,28.8444,0.00270605,1
18.32,28.826,0.00623465,1
18.34,28.8044,-0.00278354,1
18.36,28.7847,0.00511408,1
18.38,28.7643,-0.00326633,1
18.4,28.7459,-0.280142E-3,1
18.42,28.7243,0.00485182,1
18.44,28.7051,-0.00608563,1
18.46,28.6847,0.00733137,1
18.48,28.6646,0.00157356,1
18.5,28.6448,-0.00229478,1
18.52,28.6249,0.00476837,1
18.54,28.6047,0.226498E-3,1
18.56,28.5836,-0.00841022,1
18.58,28.5657,-0.709295E-3,1
18.6,28.5444,-0.00481606,1
18.62,28.5234,0.00160933,1
18.64,28.5054,0.00296831,1
18.66,28.4856,-0.00906587,1
18.68,28.4639,-0.00455379,1
18.7,28.446,-0.721216E-3,1
18.72,28.4242,0.0129104,1
18.74,28.4041,-0.00432134,1
18.76,28.3855,0.953674E-4,1
18.78,28.3647,0.00844002,1
18.8,28.3451,0.00634193,1
18.82,28.3243,0.00246763,1
18.84,28.3051,-0.00140667,1
18.86,28.2843,-0.00172853,1
18.88,28.2647,-0.00713468,1
18.9,28.2457,-0.00885725,1
18.92,28.2255,0.0059247,1
18.94,28.2044,-0.00643134,1
18.96,28.1834,-0.00208616,1
18.98,28.1658,-0.0026226,1
19.,28.1438,-0.00960231,1
19.02,28.1255,-0.00953078,1
19.04,28.1047,-0.00308752,1
19.06,28.0832,-0.00747442,1
19.08,28.064,0.0084877,1
19.1,28.0456,-0.00225306,1
19.12,28.025,-0.00956059,1
19.14,28.0056,0.00939369,1
19.16,27.9846,-0.0124991,1
19.18,27.9622,-0.0122488,1
19.2,27.9445,0.00271797,1
19.22,27.9255,0.0151038,1
19.24,27.9058,0.00542402,1
19.26,27.8838,-0.0126898,1
19.28,27.8655,-0.00396371,1
19.3,27.8457,-0.00962615,1
19.32,27.8228,0.0030756,1
19.34,27.8053,-0.661612E-3,1
19.36,27.785,0.00276566,1
19.38,27.7633,-0.00870824,1
19.4,27.7461,-0.00216961,1
19.42,27.7239,-0.792742E-3,1
19.44,27.7044,-0.0102997,1
19.46,27.6844,-0.00305772,1
19.48,27.6655,-0.0133693,1
19.5,27.6448,-0.0160873,1
19.52,27.6246,-0.00434518,1
19.54,27.6051,-0.0126123,1
19.56,27.5856,-0.00243783,1
19.58,27.5648,-0.0120938,1
19.6,27.5458,-0.00445247,1
19.62,27.5247,-0.00606775,1
19.64,27.5022,-0.00991821,1
19.66,27.4857,-0.00156164,1
19.68,27.4665,-0.00469685,1
19.7,27.4451,-0.00655055,1
19.72,27.4236,-0.00450611,1
19.74,27.4062,0.321865E-3,1
19.76,27.3852,0.00476837,1
19.78,27.3637,-0.0140548,1
19.8,27.3452,0.00925064,1
19.82,27.3264,0.00712872,1
19.84,27.3038,0.333786E-3,1
19.86,27.2846,0.00789166,1
19.88,27.2661,-0.0132263,1
19.9,27.2436,-0.00642538,1
19.92,27.2247,-0.00117421,1
19.94,27.2032,-0.00763536,1
19.96,27.1852,0.00466108,1
19.98,27.1647,-0.015527,1
20.,27.1453,-0.00264049,1
20.02,27.1253,0.00463724,1
20.04,27.1038,0.00123978,1
20.06,27.085,0.357628E-4,1
20.08,27.0648,0.464916E-3,1
20.1,27.0446,-0.00252128,1
20.12,27.0246,0.00858307,1
20.14,27.0049,-0.0104547,1
20.16,26.9852,0.00609159,1
20.18,26.9649,-0.0160396,1
20.2,26.9454,-0.0077486,1
20.22,26.9258,0.00605583,1
20.24,26.9035,-0.020498,1
20.26,26.8851,-0.00184178,1
20.28,26.8661,-0.0079155,1
20.3,26.843,-0.00613928,1
20.32,26.8243,0.00519753,1
20.34,26.8047,-0.0105083,1
20.36,26.784,-0.0045836,1
