"Time Sec","Position mm","100 kN kN","Cycle"
15.92,30.5204,0.0144601,1
15.94,30.9649,-0.00111461,1
15.96,31.4983,-0.00132918,1
15.98,32.0235,0.0097394,1
16.,32.5478,0.00143051,1
16.02,33.0698,-0.00314713,1
16.04,33.5947,-0.00727177,1
16.06,34.1184,-0.953674E-4,1
16.08,34.6393,-0.00489354,1
16.1,35.1637,0.00144243,1
16.12,35.6867,0.00482798,1
16.14,36.2093,-0.00987649,1
16.16,36.7296,-0.00804067,1
16.18,37.2533,-0.00371933,1
16.2,37.7762,0.00196695,1
16.22,38.2966,-0.00209808,1
16.24,38.8201,0.00306368,1
16.26,39.3437,0.00236034,1
16.28,39.8615,-0.00155568,1
16.3,40.3887,0.00181198,1
16.32,40.9101,0.00480413,1
16.34,41.4302,-0.00456572,1
16.36,41.9535,0.0013113,1
16.38,42.4776,0.00407696,1
16.4,42.9973,0.00379086,1
16.42,43.5193,-0.00357032,1
16.44,44.0409,-0.00177622,1
16.46,44.5632,0.00815392,1
16.48,45.084,-0.00222325,1
16.5,45.606,-0.00950694,1
16.52,46.1263,-0.00688434,1
16.54,46.5117,-0.00423193,1
16.56,46.502,-0.00234842,1
16.58,46.5003,0.00413656,1
16.6,46.4951,-0.0126541,1
16.62,46.4945,-0.00472069,1
16.64,46.4926,0.00253916,1
16.66,46.491,0.00574589,1
16.68,46.4885,-0.00243187,1
16.7,46.4883,0.00165701,1
16.72,46.4867,0.00562668,1
16.74,46.4843,-0.268221E-3,1
16.76,46.484,-0.00140071,1
16.78,46.4832,-0.0123322,1
16.8,46.481,0.0104666,1
16.82,46.4807,0.00741482,1
16.84,46.4816,0.00847578,1
16.86,46.4808,-0.00175238,1
16.88,46.4775,-0.00598431,1
16.9,46.4784,0.00300407,1
16.92,46.4752,0.739098E-3,1
16.94,46.4761,-0.00486374,1
16.96,46.4758,0.00661612,1
16.98,46.4746,0.0077486,1
17.,46.4733,0.0121832,1
17.02,46.4714,0.00232458,1
17.04,46.4735,0.00380278,1
17.06,46.4712,-0.00348687,1
17.08,46.4704,0.393391E-3,1
17.1,46.4712,0.00594854,1
17.12,46.469,-0.488758E-3,1
17.14,46.4689,0.00383854,1
17.16,46.4676,0.00691414,1
17.18,46.4671,-0.00501871,1
17.2,46.4662,-0.876188E-3,1
17.22,46.4659,0.00249147,1
17.24,46.4666,0.00333786,1
17.26,46.4644,-0.00482798,1
17.28,46.4645,0.572205E-3,1
17.3,46.4628,0.786781E-3,1
17.32,46.4614,0.00648499,1
17.34,46.4639,0.0100017,1
17.36,46.4625,0.00790358,1
17.38,46.4601,-0.00941753,1
17.4,46.4613,0.00113249,1
17.42,46.4601,0.0010848,1
17.44,46.4602,0.00855923,1
17.46,46.4598,-0.00626445,1
17.48,46.4619,0.607967E-3,1
17.5,46.4577,-0.00100732,1
17.52,46.4554,0.00412464,1
17.54,46.4588,-0.00122786,1
17.56,46.4584,0.0130892,1
17.58,46.4559,-0.00149608,1
17.6,46.4548,0.917912E-3,1
17.62,46.4569,0.00609159,1
17.64,46.4541,-0.00931621,1
17.66,46.455,-0.00211,1
17.68,46.4552,0.00625849,1
17.7,46.4534,0.667572E-3,1
17.72,46.4529,-0.244379E-3,1
17.74,46.4541,0.00591278,1
17.76,46.4534,0.0127316,1
17.78,46.4512,0.00462532,1
17.8,46.454,0.00344515,1
17.82,46.4529,0.0079155,1
17.84,46.4506,0.0015974,1
17.86,46.4512,0.00292063,1
17.88,46.4513,-0.00736117,1
17.9,46.4518,0.00156164,1
17.92,46.4507,0.00880957,1
17.94,46.4512,0.0143886,1
17.96,46.4502,-0.0108659,1
17.98,46.4481,0.0015974,1
18.,46.45,0.739098E-3,1
18.02,46.449,0.00251532,1
18.04,46.4489,-0.00437498,1
18.06,46.4494,-0.00409484,1
18.08,46.449,0.00764132,1
18.1,46.4478,-0.00448227,1
18.12,46.4462,-0.011611,1
18.14,46.4484,0.00430346,1
18.16,46.4472,0.119209E-3,1
18.18,46.4457,0.0123501,1
18.2,46.4482,-0.00180602,1
18.22,46.4461,-0.00336766,1
18.24,46.4461,0.00544786,1
18.26,46.4463,-0.00890493,1
18.28,46.4475,0.00191927,1
18.3,46.446,-0.00277162,1
18.32,46.4444,0.00984669,1
18.34,46.4467,0.00829697,1
18.36,46.4446,-0.0026226,1
18.38,46.4434,-0.0134349,1
18.4,46.4451,0.0113606,1
18.42,46.4438,0.00605583,1
18.44,46.4439,0.00133514,1
18.46,46.4438,0.00424385,1
18.48,46.4457,0.0142455,1
18.5,46.4435,0.00623465,1
18.52,46.4415,-0.00553727,1
18.54,46.4448,-0.00460744,1
18.56,46.4427,-0.00802875,1
18.58,46.4424,-0.00274181,1
18.6,46.4434,0.0014782,1
18.62,46.4441,0.00495911,1
18.64,46.4429,0.00178814,1
18.66,46.4429,-0.00422597,1
18.68,46.4435,0.00739098,1
18.7,46.4431,-0.0121653,1
18.72,46.4423,0.00571013,1
18.74,46.4435,-0.0097394,1
18.76,46.4421,0.00187159,1
18.78,46.4407,-0.00912547,1
18.8,46.4407,-0.190735E-3,1
18.82,46.442,0.00431538,1
18.84,46.4395,0.00644922,1
18.86,46.4416,0.00203848,1
18.88,46.4443,-0.00641942,1
18.9,46.4402,-0.00466704,1
18.92,46.441,0.00523329,1
18.94,46.4424,-0.00360012,1
18.96,46.4407,0.00487566,1
18.98,46.4399,-0.00255108,1
19.,46.4422,-0.00454783,1
19.02,46.4414,0.00845194,1
19.04,46.4385,0.00574589,1
19.06,46.4407,-0.00618696,1
19.08,46.4405,-0.0053823,1
19.1,46.4409,-0.00224113,1
19.12,46.4406,0.00513792,1
19.14,46.439,-0.00514388,1
19.16,46.4401,0.00972748,1
19.18,46.4394,0.107288E-3,1
19.2,46.4408,0.00433922,1
19.22,46.439,0.00669956,1
19.24,46.4393,-0.00843406,1
19.26,46.4396,0.357628E-3,1
19.28,46.4391,0.0102282,1
19.3,46.4392,0.00659227,1
19.32,46.4387,0.00715256,1
19.34,46.4388,0.00635386,1
19.36,46.4537,-0.00398755,1
19.38,46.5604,0.798702E-3,1
19.4,46.6641,-0.00377297,1
19.42,46.7679,0.357628E-3,1
19.44,46.8732,0.00671148,1
19.46,46.9768,0.00325441,1
19.48,47.0819,-0.00700355,1
19.5,47.1856,0.0112176,1
19.52,47.2902,0.00878572,1
19.54,47.3927,-0.00718236,1
19.56,47.498,0.0105381,1
19.58,47.6019,0.00742674,1
19.6,47.7037,-0.00367761,1
19.62,47.8082,0.0170112,1
19.64,47.9144,0.0137568,1
19.66,48.0173,0.0084281,1
19.68,48.1215,-0.00350475,1
19.7,48.2275,-0.590086E-3,1
19.72,48.3291,0.00700951,1
19.74,48.4315,-0.00452995,1
19.76,48.538,0.0026226,1
19.78,48.6428,-0.00386834,1
19.8,48.7436,-0.143051E-3,1
19.82,48.8495,-0.0153959,1
19.84,48.9543,0.00485182,1
19.86,49.0563,0.00734329,1
19.88,49.1603,0.00413656,1
19.9,49.2659,0.0141501,1
19.92,49.3701,0.0141382,1
19.94,49.47,-0.00126958,1
19.96,49.5778,0.0030756,1
19.98,49.6813,0.00469685,1
20.,49.7855,-0.0151515,1
20.02,49.8893,0.00565052,1
20.04,49.9952,0.00822544,1
20.06,50.0969,-0.542402E-3,1
20.08,50.2009,-0.00776649,1
20.1,50.306,0.00454187,1
20.12,50.4082,0.00399351,1
20.14,50.5137,-0.00456572,1
20.16,50.6172,-0.0121593,1
20.18,50.7207,-0.613928E-3,1
20.2,50.8239,-0.00234246,1
20.22,50.9277,0.00802279,1
20.24,51.0314,0.00106096,1
20.26,51.1338,0.00743866,1
20.28,51.2392,0.00561476,1
20.3,51.3421,0.00149012,1
20.32,51.4466,0.667572E-3,1
20.34,51.5505,0.0164032,1
20.36,51.6536,-0.00650883,1
20.38,51.758,0.0123739,1
20.4,51.8606,-0.0125825,1
20.42,51.9653,-0.00625849,1
20.44,52.0694,0.00520945,1
20.46,52.1696,-0.00461936,1
20.48,52.2752,0.0138283,1
20.5,52.3798,0.0124455,1
20.52,52.4819,0.0079751,1
20.54,52.585,-0.0107169,1
20.56,52.6904,0.00916719,1
20.58,52.7936,0.00872612,1
20.6,52.8953,-0.00869632,1
20.62,52.9982,0.00121593,1
20.64,53.1041,-0.00542402,1
20.66,53.2059,0.560284E-3,1
20.68,53.3041,0.00264645,1
20.7,53.3317,-0.369549E-3,1
20.72,53.3317,0.0104189,1
20.74,53.3343,0.00146627,1
20.76,53.3343,-0.38743E-3,1
20.78,53.334,0.00756979,1
20.8,53.3349,-0.0025332,1
20.82,53.3341,-0.00414252,1
20.84,53.3345,0.00685453,1
20.86,53.3325,-0.00811219,1
20.88,53.3342,-0.00149012,1
20.9,53.3356,0.0138164,1
20.92,53.3329,-0.905991E-3,1
20.94,53.3352,0.38147E-3,1
20.96,53.3354,-0.00252128,1
20.98,53.3359,0.00460148,1
21.,53.3334,-0.0028491,1
21.02,53.3343,0.00735521,1
21.04,53.3348,0.00600815,1
21.06,53.333,0.321865E-3,1
21.08,53.3341,0.00714064,1
21.1,53.3355,0.00175238,1
21.12,53.3339,0.00939369,1
21.14,53.3346,-0.00336766,1
21.16,53.3349,0.202656E-3,1
21.18,53.3362,0.00663996,1
21.2,53.3358,-0.0030458,1
21.22,53.3344,0.00120401,1
21.24,53.3345,-0.00470877,1
21.26,53.3339,-0.0118434,1
21.28,53.3354,0.00408888,1
21.3,53.3338,0.00636578,1
21.32,53.3367,0.00793934,1
21.34,53.3348,0.00952482,1
21.36,53.3344,-0.0163376,1
21.38,53.3355,0.00340939,1
21.4,53.337,0.0020504,1
21.42,53.3339,0.00116825,1
21.44,53.3337,0.00585318,1
21.46,53.3363,-0.00260472,1
21.48,53.3356,0.0105619,1
21.5,53.334,-0.00987053,1
21.52,53.334,-0.0133991,1
21.54,53.3367,0.0172377,1
21.56,53.3344,-0.0113785,1
21.58,53.3336,0.357628E-4,1
21.6,53.3352,0.00288486,1
21.62,53.3346,0.00197887,1
21.64,53.3345,0.00132322,1
21.66,53.336,0.00143051,1
21.68,53.3349,0.00315905,1
21.7,53.3342,0.00298023,1
21.72,53.3347,0.0109553,1
21.74,53.3364,-0.00241995,1
21.76,53.3336,-0.00709891,1
21.78,53.3354,-0.989437E-3,1
21.8,53.3363,0.01055,1
21.82,53.3336,0.00388622,1
21.84,53.3355,0.00338554,1
21.86,53.336,0.0107527,1
21.88,53.3363,0.0105977,1
21.9,53.3355,-0.00193119,1
21.92,53.3364,0.00932217,1
21.94,53.3372,0.00634193,1
21.96,53.3336,0.00374317,1
21.98,53.3352,0.00151396,1
22.,53.3372,0.00495911,1
22.02,53.335,0.00379086,1
22.04,53.3342,-0.00279546,1
22.06,53.337,-0.0124455,1
22.08,53.335,-0.00303388,1
22.1,53.3351,0.00547171,1
22.12,53.3358,-0.995398E-3,1
22.14,53.3348,-0.00680089,1
22.16,53.3338,-0.274181E-3,1
22.18,53.3354,0.00892878,1
22.2,53.3363,-0.00796318,1
22.22,53.3338,0.00914335,1
22.24,53.3359,0.00382662,1
22.26,53.3359,0.536442E-3,1
22.28,53.3333,0.0043869,1
22.3,53.3342,-0.00226498,1
22.32,53.3364,0.00715256,1
22.34,53.3358,0.0105143,1
22.36,53.3346,-0.0104666,1
22.38,53.3365,0.0116348,1
22.4,53.336,0.0079751,1
22.42,53.3343,-0.00480413,1
22.44,53.3352,-0.0041306,1
22.46,53.3368,0.00627041,1
22.48,53.334,0.00119209,1
22.5,53.3354,-0.0038743,1
22.52,53.3373,0.00838041,1
22.54,53.335,0.00187159,1
22.56,53.334,0.00836849,1
22.58,53.3344,-0.0074923,1
22.6,53.3373,0.0105619,1
22.62,53.3349,0.00954866,1
22.64,53.3342,-0.0017345,1
22.66,53.3353,0.989437E-3,1
22.68,53.3347,0.0040412,1
22.7,53.3345,-0.00779629,1
22.72,53.3358,-0.351667E-3,1
22.74,53.3348,-0.0038743,1
22.76,53.3347,0.989437E-3,1
22.78,53.3346,0.00932217,1
22.8,53.3355,-0.00195503,1
22.82,53.3333,0.00655651,1
22.84,53.3359,-0.00122786,1
22.86,53.3366,-0.792742E-3,1
22.88,53.3339,-0.00678897,1
22.9,53.3346,-0.00862479,1
22.92,53.3357,0.00727177,1
22.94,53.3346,0.00202656,1
22.96,53.3341,-0.0111759,1
22.98,53.3349,-0.00299215,1
23.,53.336,0.0139356,1
23.02,53.3343,-0.77486E-3,1
23.04,53.3359,0.00703335,1
23.06,53.336,-0.0035286,1
23.08,53.3349,0.00529289,1
23.1,53.3355,0.00697374,1
23.12,53.336,0.596046E-3,1
23.14,53.3354,0.00126362,1
23.16,53.3351,-0.0142694,1
23.18,53.3371,-0.0220418,1
23.2,53.3354,0.0113249,1
23.22,53.3362,-0.00323057,1
23.24,53.3343,0.00524521,1
23.26,53.3367,0.00847578,1
23.28,53.3344,-0.00557899,1
23.3,53.3361,-0.00143647,1
23.32,53.3346,-0.0074625,1
23.34,53.3342,-0.00140071,1
23.36,53.3371,-0.00402331,1
23.38,53.3356,-0.0106037,1
23.4,53.3347,0.00280142,1
23.42,53.3359,0.00755787,1
23.44,53.3354,-0.00362396,1
23.46,53.334,-0.00358224,1
23.48,53.3366,0.00185966,1
23.5,53.335,-0.548363E-3,1
23.52,53.3344,-0.00714064,1
23.54,53.3354,0.00671148,1
23.56,53.3367,-0.00556707,1
23.58,53.334,-0.001055,1
23.6,53.3352,-0.0108421,1
23.62,53.3357,0.0043869,1
23.64,53.3358,0.667572E-3,1
23.66,53.3352,0.00211,1
23.68,53.3369,0.00622273,1
23.7,53.3352,0.00692606,1
23.72,53.3341,0.00116825,1
23.74,53.3348,0.00931025,1
23.76,53.3356,0.00338554,1
23.78,53.3342,-0.00776649,1
23.8,53.3348,-0.828505E-3,1
23.82,53.3373,0.0120997,1
23.84,53.3348,0.00727177,1
23.86,53.3348,-0.00905991,1
23.88,53.3364,-0.00112653,1
23.9,53.3356,0.357628E-3,1
23.92,53.3347,-0.00393391,1
23.94,53.3356,0.00393391,1
23.96,53.3364,0.00624657,1
23.98,53.3358,-0.00231266,1
24.,53.3345,-0.572205E-3,1
24.02,53.3364,-0.00968575,1
24.04,53.334,0.00709295,1
24.06,53.3348,-0.018698,1
24.08,53.3355,-0.00475645,1
24.1,53.3361,-0.00172257,1
24.12,53.336,-0.00474453,1
24.14,53.3358,-0.00604391,1
24.16,53.3365,-0.935793E-3,1
24.18,53.3347,-0.0109315,1
24.2,53.3346,-0.476837E-3,1
24.22,53.3352,0.00414848,1
24.24,53.3354,0.00103712,1
24.26,53.334,-0.00272989,1
24.28,53.3366,0.0084877,1
24.3,53.3363,0.00445843,1
24.32,53.3348,-0.00476241,1
24.34,53.335,0.822544E-3,1
24.36,53.336,-0.00393391,1
24.38,53.3335,0.00264645,1
24.4,53.3356,0.00455379,1
24.42,53.3369,0.727177E-3,1
24.44,53.3336,0.00116825,1
24.46,53.3358,-0.00847578,1
24.48,53.3356,-0.0142455,1
24.5,53.3348,-0.00386238,1
24.52,53.3349,-0.00479817,1
24.54,53.3359,-0.00958443,1
24.56,53.3359,0.00189543,1
24.58,53.3337,-0.888109E-3,1
24.6,53.3352,0.00321865,1
24.62,53.3351,-0.00708699,1
24.64,53.335,0.0121951,1
24.66,53.3343,0.309944E-3,1
24.68,53.3352,-0.00103116,1
24.7,53.3355,0.166893E-3,1
24.72,53.3354,-0.00905395,1
24.74,53.337,0.00362396,1
24.76,53.3362,0.00344515,1
24.78,53.3342,0.00314713,1
24.8,53.3359,-0.00773668,1
24.82,53.3341,-0.00239611,1
24.84,53.3348,0.00123978,1
24.86,53.3341,0.357628E-4,1
24.88,53.3349,-0.00140667,1
24.9,53.3351,-0.0054121,1
24.92,53.335,-0.00646114,1
24.94,53.3371,0.00133514,1
24.96,53.3359,0.572205E-3,1
24.98,53.3349,-0.0145912,1
