71.851,407.8
72.351,400.18
72.851,392.56
73.351,384.94
73.851,377.33
74.351,369.71
74.851,362.1
75.351,354.5
75.851,346.9
76.351,339.29
76.851,331.7
77.351,324.1
77.851,316.51
78.351,308.92
78.851,301.33
79.351,293.75
79.851,286.17
80.351,278.59
80.851,271.02
81.351,263.44
81.851,255.87
82.351,248.3
82.851,240.74
83.351,233.18
83.851,225.62
84.351,218.06
84.851,210.51
85.351,202.96
85.851,195.41
86.351,187.86
86.851,180.32
87.351,172.78
87.851,165.25
88.351,157.71
88.851,150.18
89.351,142.65
89.851,135.13
90.351,127.6
90.851,120.08
91.351,112.56
91.851,105.05
92.351,97.534
92.851,90.024
93.351,82.517
93.359,82.405
93.367,82.289
93.376,82.167
93.385,82.039
93.396,81.904
93.408,81.762
93.42,81.611
93.435,81.45
93.451,81.277
93.469,81.09
93.49,80.888
93.514,80.665
93.542,80.416
93.576,80.135
93.618,79.809
93.672,79.418
93.745,78.926
93.855,78.237
94.032,77.21
94.532,74.513
95.032,71.833
95.532,69.14
96.032,66.458
96.402,64.462
96.902,61.774
97.402,59.086
97.902,56.402
98.402,53.712
98.902,51.028
99.402,48.339
99.902,45.653
100.4,42.968
100.9,40.28
101.4,37.596
101.9,34.911
102.4,32.224
102.82,29.985
103.23,27.788
103.73,25.106
104.23,22.425
104.73,19.747
105.23,17.062
105.73,14.378
106.06,12.619
106.39,10.836
106.89,8.1578
107.29,6.0243
107.79,3.3431
108.29,0.65893
108.79,-2.0202
