#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4225, 18, Aether4,     8.34,-103,  17, 5,   coast,  -37.59,  87519.00, 1218.41, 1214.16,  276.90,  276.90, 27.4, 4.02, 0.00, 4.06, -27.38, -43.99,   8.33,-2000.06,  19.78,-100.53,  -0.12,  -0.10,   0.12,  23.00, 4.05, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     8.45, -97,  15, 5,   coast,  -37.59,  87519.00, 1218.41, 1214.16,  276.90,  276.90, 27.4, 4.02, 0.00, 4.05, -27.38, -43.99,   8.33,-2000.06,  19.78,-100.53,  -0.12,  -0.10,   0.12,  23.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     8.53, -92,  14, 5,   coast,  -33.78,  86726.00, 1293.01, 1288.76,  262.07,  262.07, 27.4, 4.02, 0.00, 4.05, -23.72, -41.89,   9.51,-2000.06,  18.49, -95.34,   0.22,  -0.11,  -0.03,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     8.56, -95,   7, 5,   coast,  -33.78,  86726.00, 1293.01, 1288.76,  262.07,  262.07, 27.4, 4.02, 0.00, 4.06, -23.72, -41.89,   9.51,-2000.06,  18.49, -95.34,   0.22,  -0.11,  -0.03,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     8.64, -91,  26, 5,   coast,  -33.23,  86528.00, 1311.72, 1307.47,  258.56,  258.56, 27.4, 4.02, 0.00, 4.06, -23.23, -40.82,  10.71,-2000.06, -49.93, -72.21,   0.19,  -0.11,   0.13,  20.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.11, -93,  20, 5,   coast,  -33.23,  86528.00, 1311.72, 1307.47,  258.56,  258.56, 27.4, 4.02, 0.00, 4.06, -23.23, -40.82,  10.71,-2000.06, -49.93, -72.21,   0.19,  -0.11,   0.13,  20.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.22, -94,  16, 5,   coast,  -33.23,  86528.00, 1311.72, 1307.47,  258.56,  258.56, 27.4, 4.02, 0.00, 4.06, -23.23, -40.82,  10.71,-2000.06, -49.93, -72.21,   0.19,  -0.11,   0.13,  20.00, 4.05, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.52, -95,  13, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.05, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.77, -97,   8, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.78, -95,  10, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     9.88, -99,  10, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.05, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.10, -91,  10, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.21, -90,   8, 5,   coast,  -27.79,  85120.00, 1445.79, 1441.54,  232.96,  232.96, 27.4, 4.02, 0.00, 4.06, -17.93, -33.40,   8.07,-2000.06, -11.29, -75.08,  -0.15,  -0.10,   0.03,  23.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.29, -92,  16, 5,   coast,  -24.52,  84005.00, 1553.24, 1549.00,  213.75,  213.75, 27.4, 4.02, 0.00, 4.06, -13.95, -26.78,   6.45,-2000.06, -10.80, -70.56,   0.20,  -0.09,   0.12,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.43, -96,  16, 5,   coast,  -24.52,  84005.00, 1553.24, 1549.00,  213.75,  213.75, 27.4, 4.02, 0.00, 4.06, -13.95, -26.78,   6.45,-2000.06, -10.80, -70.56,   0.20,  -0.09,   0.12,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.51, -96,  11, 5,   coast,  -23.43,  83687.00, 1584.10, 1579.85,  208.69,  208.69, 27.4, 4.02, 0.00, 4.06, -13.42, -25.31,   5.55,-2000.06,  -6.41, -65.68,   0.14,  -0.09,  -0.21,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.54, -96,  24, 5,   coast,  -23.43,  83687.00, 1584.10, 1579.85,  208.69,  208.69, 27.4, 4.02, 0.00, 4.06, -13.42, -25.31,   5.55,-2000.06,  -6.41, -65.68,   0.14,  -0.09,  -0.21,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.62, -93,  10, 5,   coast,  -22.88,  83544.00, 1598.01, 1593.76,  206.25,  206.25, 27.4, 4.02, 0.00, 4.06, -13.13, -24.48,   5.59,-2000.06,  -8.61, -65.37,  -0.02,  -0.10,  -0.23,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.73, -92,   7, 5,   coast,  -22.88,  83388.00, 1613.20, 1608.96,  203.84,  203.84, 27.4, 4.02, 0.00, 4.06, -12.62, -23.87,   5.52,-2000.06,  -7.26, -60.43,  -0.16,  -0.09,  -0.06,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.76, -95,   9, 5,   coast,  -22.88,  83388.00, 1613.20, 1608.96,  203.84,  203.84, 27.4, 4.02, 0.00, 4.07, -12.62, -23.87,   5.52,-2000.06,  -7.26, -60.43,  -0.16,  -0.09,  -0.06,  24.00, 4.05, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.87, -96,   9, 5,   coast,  -22.88,  83388.00, 1613.20, 1608.96,  203.84,  203.84, 27.4, 4.02, 0.00, 4.06, -12.62, -23.87,   5.52,-2000.06,  -7.26, -60.43,  -0.16,  -0.09,  -0.06,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    10.98, -98,  13, 5,   coast,  -22.88,  83388.00, 1613.20, 1608.96,  203.84,  203.84, 27.4, 4.02, 0.00, 4.06, -12.62, -23.87,   5.52,-2000.06,  -7.26, -60.43,  -0.16,  -0.09,  -0.06,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.17, -93,   8, 5,   coast,  -21.79,  82853.00, 1665.48, 1661.24,  194.44,  194.44, 27.4, 4.02, 0.00, 4.06, -11.43, -21.03,   4.30,-2000.06,  -7.02, -63.23,   0.18,  -0.09,  -0.17,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.28, -93,   7, 5,   coast,  -21.25,  82717.00, 1678.82, 1674.57,  192.17,  192.17, 27.4, 4.02, 0.00, 4.06, -11.09, -20.47,   4.15,-2000.06,  -3.91, -56.64,  -0.08,  -0.09,  -0.21,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.31, -91,   5, 5,   coast,  -21.25,  82717.00, 1678.82, 1674.57,  192.17,  192.17, 27.4, 4.02, 0.00, 4.06, -11.09, -20.47,   4.15,-2000.06,  -3.91, -56.64,  -0.08,  -0.09,  -0.21,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.42, -96,  10, 5,   coast,  -21.25,  82717.00, 1678.82, 1674.57,  192.17,  192.17, 27.4, 4.02, 0.00, 4.05, -11.09, -20.47,   4.15,-2000.06,  -3.91, -56.64,  -0.08,  -0.09,  -0.21,  24.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.72, -92,   7, 5,   coast,  -20.16,  82190.00, 1730.65, 1726.41,  183.41,  183.41, 27.4, 4.02, 0.00, 4.05,  -9.95, -18.11,   3.28,-2000.06,  -0.24, -57.19,  -0.07,  -0.09,  -0.22,  20.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    11.94, -97,  16, 5,   coast,  -20.16,  81972.00, 1752.17, 1747.93,  179.13,  179.13, 27.5, 4.02, 0.00, 4.05,  -9.49, -17.13,   3.81,-2000.06,  -7.14, -55.24,   0.19,  -0.08,   0.15,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    12.05, -92,   9, 5,   coast,  -19.61,  81854.00, 1763.84, 1759.60,  177.02,  177.02, 27.4, 4.02, 0.00, 4.05,  -9.19, -16.23,   3.53,-2000.06,  -2.87, -56.15,   0.11,  -0.09,  -0.23,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    12.08, -91,  16, 5,   coast,  -19.61,  81854.00, 1763.84, 1759.60,  177.02,  177.02, 27.4, 4.02, 0.00, 4.05,  -9.19, -16.23,   3.53,-2000.06,  -2.87, -56.15,   0.11,  -0.09,  -0.23,  22.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    12.38, -91,  10, 5,   coast,  -19.07,  81497.00, 1799.23, 1794.98,  170.88,  170.88, 27.4, 4.02, 0.00, 4.05,  -8.73, -15.08,   3.34,-2000.06,  -3.23, -51.27,   0.15,  -0.08,  -0.20,  23.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    12.71, -91,   6, 5,   coast,  -18.52,  81188.00, 1829.96, 1825.71,  164.90,  164.90, 27.5, 4.02, 0.00, 4.05,  -8.04, -13.71,   2.85,-2000.06,  -2.32, -48.59,   0.10,  -0.09,  -0.24,  22.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    12.74, -92,  13, 5,   coast,  -18.52,  81188.00, 1829.96, 1825.71,  164.90,  164.90, 27.5, 4.02, 0.00, 4.06,  -8.04, -13.71,   2.85,-2000.06,  -2.32, -48.59,   0.10,  -0.09,  -0.24,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.04, -96,  13, 5,   coast,  -17.98,  80869.00, 1861.78, 1857.53,  159.07,  159.07, 27.5, 4.02, 0.00, 4.06,  -7.35, -12.39,   2.85,-1974.67,  -2.32, -43.89,  -0.09,  -0.07,  -0.20,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.07, -89,  14, 5,   coast,  -17.98,  80869.00, 1861.78, 1857.53,  159.07,  159.07, 27.5, 4.02, 0.00, 4.07,  -7.35, -12.39,   2.85,-1974.67,  -2.32, -43.89,  -0.09,  -0.07,  -0.20,  21.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.26, -90,   4, 5,   coast,  -17.43,  80662.00, 1882.48, 1878.24,  155.30,  155.30, 27.5, 4.02, 0.00, 4.07,  -6.99, -11.47,   2.31,-1909.91,  -2.81, -48.04,   0.15,  -0.07,  -0.23,  22.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.29, -93,  18, 5,   coast,  -17.43,  80662.00, 1882.48, 1878.24,  155.30,  155.30, 27.5, 4.02, 0.00, 4.06,  -6.99, -11.47,   2.31,-1909.91,  -2.81, -48.04,   0.15,  -0.07,  -0.23,  22.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.48, -91,  16, 5,   coast,  -16.89,  80481.00, 1900.62, 1896.38,  151.64,  151.64, 27.5, 4.02, 0.00, 4.06,  -6.76, -10.82,   2.22,-1846.92,  -3.23, -47.06,   0.25,  -0.06,   0.04,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.62, -93,  11, 5,   coast,  -16.89,  80481.00, 1900.62, 1896.38,  151.64,  151.64, 27.5, 4.02, 0.00, 4.06,  -6.76, -10.82,   2.22,-1846.92,  -3.23, -47.06,   0.25,  -0.06,   0.04,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    13.80, -91,  16, 5,   coast,  -16.89,  80481.00, 1900.62, 1896.38,  151.64,  151.64, 27.5, 4.02, 0.00, 4.06,  -6.76, -10.82,   2.22,-1846.92,  -3.23, -47.06,   0.25,  -0.06,   0.04,  21.00, 4.06, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  43.3191887, -70.8912866,   100.0, 2018,  9, 29, 15, 57, 59,        7,       18,  83,  68,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  8,  0,  0,  8,  0,  0,  9,  0,  0,  0,  0, 10,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
