Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
3.38,9.0685624,548.30193,295.34314,0,0.22952449,0.53605746,0.1580159,0.077945271,0.29019828,2.0272673,8.8514117,0.001021833
3.381,8.3432318,547.44735,294.87237,0,0.22936671,0.53597958,0.15777848,0.077880054,0.28978044,2.0259164,8.8516159,0.0010209544
3.382,7.6194531,546.59451,294.40261,0,0.22920917,0.53590176,0.15754152,0.07781492,0.28936342,2.0245671,8.8518199,0.001020077
3.383,6.8972227,545.7434,293.93386,0,0.22905187,0.53582401,0.15730503,0.077749871,0.28894723,2.0232192,8.8520237,0.0010192008
3.384,6.1765366,544.89402,293.46612,0,0.2288948,0.53574633,0.157069,0.077684905,0.28853186,2.0218728,8.8522274,0.0010183258
3.385,5.457391,544.04637,292.99938,0,0.22873796,0.53566871,0.15683343,0.077620023,0.28811731,2.020528,8.8524309,0.0010174518
3.386,4.7397823,543.20045,292.53364,0,0.22858137,0.53559115,0.15659831,0.077555224,0.28770359,2.0191846,8.8526342,0.0010165791
3.387,4.0237066,542.35624,292.06891,0,0.228425,0.53551366,0.15636366,0.077490509,0.28729068,2.0178427,8.8528373,0.0010157075
3.388,3.3091602,541.51374,291.60517,0,0.22826887,0.53543623,0.15612946,0.077425877,0.28687858,2.0165023,8.8530403,0.001014837
3.389,2.5961393,540.67296,291.14242,0,0.22811298,0.53535887,0.15589572,0.077361328,0.2864673,2.0151634,8.8532431,0.0010139677
3.39,1.8846402,539.83388,290.68066,0,0.22795731,0.53528158,0.15566243,0.077296862,0.28605683,2.013826,8.8534457,0.0010130996
3.391,1.1746592,538.99651,290.2199,0,0.22780188,0.53520434,0.1554296,0.077232478,0.28564717,2.0124901,8.8536481,0.0010122325
3.392,0.46619261,538.16083,289.76012,0,0.22764669,0.53512718,0.15519722,0.077168178,0.28523832,2.0111557,8.8538504,0.0010113667
3.393,0,537.32685,289.30133,0,0.22749172,0.53505007,0.15496529,0.07710396,0.28483028,2.0098227,8.8540525,0.001010502
3.394,0,536.49456,288.84352,0,0.22733699,0.53497303,0.15473381,0.077039824,0.28442304,2.0084913,8.8542545,0.0010096384
3.395,0,535.66396,288.38669,0,0.22718249,0.53489606,0.15450279,0.076975771,0.28401661,2.0071613,8.8544562,0.0010087759
3.396,0,534.83504,287.93083,0,0.22702821,0.53481914,0.15427221,0.076911799,0.28361097,2.0058328,8.8546578,0.0010079146
3.397,0,534.0078,287.47595,0,0.22687417,0.5347423,0.15404208,0.07684791,0.28320614,2.0045057,8.8548592,0.0010070544
3.398,0,533.18224,287.02205,0,0.22672036,0.53466551,0.15381239,0.076784103,0.2828021,2.0031802,8.8550604,0.0010061954
3.399,0,532.35834,286.56911,0,0.22656678,0.53458879,0.15358316,0.076720378,0.28239886,2.0018561,8.8552615,0.0010053374
3.4,0,531.53612,286.11714,0,0.22641342,0.53451214,0.15335436,0.076656734,0.28199641,2.0005335,8.8554624,0.0010044807
3.401,0,530.71555,285.66144,0,0.2262603,0.53443554,0.15312602,0.076593172,0.28214105,1.9992123,8.8556631,0.001003625
3.402,0,529.89665,285.2068,0,0.2261074,0.53435901,0.15289958,0.0765301,0.2817307,1.9979012,8.8558637,0.0010027758
3.403,0,529.07939,284.75321,0,0.22595472,0.53428255,0.15267355,0.0764671,0.28132125,1.9965913,8.8560641,0.0010019276
3.404,0,528.26377,284.30068,0,0.22580227,0.53420614,0.15244793,0.076404172,0.28091268,1.9952828,8.8562643,0.0010010804
3.405,0,527.4498,283.84919,0,0.22565005,0.5341298,0.15222271,0.076341317,0.28050501,1.9939755,8.8564643,0.0010002343
3.406,0,526.63746,283.39876,0,0.22549805,0.53405352,0.1519979,0.076278534,0.28009823,1.9926695,8.8566642,0.00099938911
3.407,0,525.82676,282.94937,0,0.22534628,0.53397731,0.1517735,0.076215823,0.27969233,1.9913647,8.8568639,0.00099854495
3.408,0,525.01769,282.50101,0,0.22519473,0.53390115,0.1515495,0.076153185,0.27928731,1.9900613,8.8570635,0.0009977018
3.409,0,524.21024,282.05369,0,0.2250434,0.53382506,0.15132591,0.076090619,0.27888318,1.9887591,8.8572628,0.00099685964
3.41,0,523.40442,281.60741,0,0.2248923,0.53374903,0.15110272,0.076028125,0.27847991,1.9874582,8.857462,0.0009960185
3.411,0,522.60022,281.16215,0,0.22474142,0.53367307,0.15087994,0.075965704,0.27807753,1.9861586,8.8576611,0.00099517835
3.412,0,521.79763,280.71792,0,0.22459076,0.53359716,0.15065756,0.075903355,0.27767601,1.9848603,8.8578599,0.00099433922
3.413,0,520.99665,280.27471,0,0.22444033,0.53352132,0.15043558,0.075841078,0.27727535,1.9835633,8.8580586,0.00099350108
3.414,0,520.19728,279.83252,0,0.22429012,0.53344554,0.150214,0.075778873,0.27687556,1.9822675,8.8582572,0.00099266395
3.415,0,519.39952,279.39134,0,0.22414012,0.53336983,0.14999282,0.075716741,0.27647664,1.980973,8.8584555,0.00099182782
3.416,0,518.60336,278.95118,0,0.22399035,0.53329417,0.14977205,0.075654681,0.27607857,1.9796799,8.8586537,0.00099099269
3.417,0,517.80879,278.51202,0,0.2238408,0.53321858,0.14955167,0.075592693,0.27568135,1.978388,8.8588518,0.00099015856
3.418,0,517.01582,278.07387,0,0.22369147,0.53314305,0.1493317,0.075530778,0.27528499,1.9770973,8.8590496,0.00098932544
3.419,0,516.22444,277.63672,0,0.22354235,0.53306758,0.14911212,0.075468934,0.27488948,1.975808,8.8592473,0.00098849332
3.42,0,515.43465,277.20057,0,0.22339346,0.53299217,0.14889295,0.075407163,0.27449482,1.97452,8.8594449,0.00098766219
3.421,0,514.64644,276.76541,0,0.22324479,0.53291683,0.14867417,0.075345464,0.274101,1.9732332,8.8596422,0.00098683207
3.422,0,513.85981,276.33124,0,0.22309633,0.53284154,0.14845579,0.075283836,0.27370802,1.9719477,8.8598394,0.00098600295
3.423,0,513.07475,275.89806,0,0.22294809,0.53276632,0.14823781,0.075222281,0.27331588,1.9706635,8.8600365,0.00098517482
3.424,0,512.29127,275.46587,0,0.22280007,0.53269116,0.14802022,0.075160798,0.27292457,1.9693806,8.8602333,0.0009843477
3.425,0,511.50936,275.03466,0,0.22265227,0.53261606,0.14780303,0.075099387,0.2725341,1.968099,8.86043,0.00098352157
3.426,0,510.72901,274.60443,0,0.22250468,0.53254102,0.14758623,0.075038048,0.27214446,1.9668187,8.8606266,0.00098269644
3.427,0,509.95023,274.17517,0,0.22235731,0.53246605,0.14736983,0.074976781,0.27175565,1.9655396,8.860823,0.00098187231
3.428,0,509.17301,273.74689,0,0.22221016,0.53239113,0.14715383,0.074915586,0.27136766,1.9642619,8.8610192,0.00098104918
3.429,0,508.39734,273.31957,0,0.22206322,0.53231628,0.14693822,0.074854463,0.2709805,1.9629854,8.8612152,0.00098022704
3.43,0,507.62322,272.89323,0,0.2219165,0.53224148,0.146723,0.074793411,0.27059415,1.9617102,8.8614111,0.00097940589
3.431,0,506.85065,272.46784,0,0.22176999,0.53216675,0.14650817,0.074732432,0.27020863,1.9604363,8.8616068,0.00097858574
3.432,0,506.07963,272.04341,0,0.2216237,0.53209208,0.14629373,0.074671524,0.26982391,1.9591636,8.8618024,0.00097776659
3.433,0,505.31014,271.61994,0,0.22147762,0.53201747,0.14607969,0.074610688,0.26944001,1.9578923,8.8619977,0.00097694843
3.434,0,504.5422,271.19743,0,0.22133175,0.53194292,0.14586604,0.074549924,0.26905692,1.9566222,8.862193,0.00097613126
3.435,0,503.77579,270.77586,0,0.2211861,0.53186843,0.14565278,0.074489231,0.26867464,1.9553535,8.862388,0.00097531509
3.436,0,503.01091,270.35524,0,0.22104066,0.531794,0.1454399,0.07442861,0.26829316,1.954086,8.8625829,0.00097449991
3.437,0,502.24756,269.93557,0,0.22089543,0.53171963,0.14522742,0.074368061,0.26791248,1.9528198,8.8627777,0.00097368572
3.438,0,501.48573,269.51684,0,0.22075042,0.53164533,0.14501532,0.074307583,0.2675326,1.9515548,8.8629722,0.00097287252
3.439,0,500.72543,269.09905,0,0.22060561,0.53157108,0.14480361,0.074247177,0.26715352,1.9502912,8.8631667,0.00097206031
3.44,0,499.96664,268.68219,0,0.22046102,0.53149689,0.14459229,0.074186842,0.26677523,1.9490288,8.8633609,0.00097124909
3.441,0,499.20937,268.26627,0,0.22031664,0.53142276,0.14438136,0.074126579,0.26639774,1.9477677,8.863555,0.00097043885
3.442,0,498.4536,267.85127,0,0.22017247,0.5313487,0.14417081,0.074066387,0.26602103,1.9465079,8.8637489,0.00096962961
3.443,0,497.69935,267.4372,0,0.22002851,0.53127469,0.14396065,0.074006266,0.26564512,1.9452494,8.8639427,0.00096882135
3.444,0,496.94659,267.02406,0,0.21988476,0.53120075,0.14375087,0.073946217,0.26526998,1.9439922,8.8641363,0.00096801408
3.445,0,496.19534,266.61184,0,0.21974122,0.53112686,0.14354147,0.073886239,0.26489563,1.9427362,8.8643297,0.0009672078
3.446,0,495.44559,266.20053,0,0.21959788,0.53105303,0.14333246,0.073826332,0.26452206,1.9414816,8.864523,0.0009664025
3.447,0,494.69732,265.79014,0,0.21945476,0.53097927,0.14312383,0.073766497,0.26414927,1.9402282,8.8647161,0.00096559819
3.448,0,493.95055,265.38066,0,0.21931184,0.53090556,0.14291559,0.073706732,0.26377725,1.9389761,8.8649091,0.00096479486
3.449,0,493.20527,264.9721,0,0.21916914,0.53083191,0.14270772,0.073647039,0.263406,1.9377252,8.8651019,0.00096399251
3.45,0,492.46147,264.56444,0,0.21902664,0.53075833,0.14250024,0.073587417,0.26303553,1.9364757,8.8652945,0.00096319114
3.451,0,491.71915,264.15768,0,0.21888434,0.5306848,0.14229314,0.073527865,0.26266582,1.9352274,8.865487,0.00096239076
3.452,0,490.97831,263.75182,0,0.21874226,0.53061133,0.14208642,0.073468385,0.26229688,1.9339804,8.8656793,0.00096159136
3.453,0,490.23894,263.34687,0,0.21860038,0.53053792,0.14188007,0.073408976,0.2619287,1.9327347,8.8658715,0.00096079293
3.454,0,489.50104,262.94281,0,0.2184587,0.53046457,0.14167411,0.073349637,0.26156129,1.9314902,8.8660635,0.00095999549
3.455,0,488.76461,262.53964,0,0.21831723,0.53039128,0.14146852,0.073290369,0.26119463,1.930247,8.8662553,0.00095919902
3.456,0,488.02964,262.13736,0,0.21817597,0.53031805,0.14126331,0.073231172,0.26082873,1.9290052,8.866447,0.00095840353
3.457,0,487.29613,261.73597,0,0.21803491,0.53024488,0.14105847,0.073172046,0.26046358,1.9277645,8.8666385,0.00095760902
3.458,0,486.56408,261.33547,0,0.21789406,0.53017176,0.14085402,0.07311299,0.26009919,1.9265252,8.8668299,0.00095681549
3.459,0,485.83349,260.93584,0,0.21775341,0.53009871,0.14064993,0.073054005,0.25973555,1.9252871,8.8670211,0.00095602293
3.46,0,485.10434,260.5371,0,0.21761296,0.53002572,0.14044623,0.07299509,0.25937265,1.9240503,8.8672121,0.00095523134
3.461,0,484.37664,260.13923,0,0.21747272,0.52995278,0.14024289,0.072936246,0.2590105,1.9228148,8.867403,0.00095444073
3.462,0,483.65039,259.74224,0,0.21733268,0.5298799,0.14003993,0.072877472,0.25864909,1.9215805,8.8675938,0.00095365108
3.463,0,482.92558,259.34612,0,0.21719284,0.52980708,0.13983734,0.072818769,0.25828843,1.9203476,8.8677843,0.00095286242
3.464,0,482.2022,258.95087,0,0.21705321,0.52973432,0.13963513,0.072760136,0.2579285,1.9191159,8.8679747,0.00095207472
