Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
112.05,196.1074,1029.90,-28.28572,56.48, -,8.809802
112.10,196.1074,1029.90,-28.28572,56.48, -,8.809802
112.15,196.1074,1029.90,-25.71428,56.48, -,8.809802
112.20,193.4141,1030.00,-25.71428,56.48, -,8.809802
112.25,193.4141,1030.00,-25.71428,56.48, -,8.809802
112.30,196.1074,1029.90,-20.57143,56.48, -,8.809802
112.35,193.4141,1030.00,-23.14286,56.48, -,8.809802
112.40,193.4141,1030.00,-20.57143,56.48, -,8.809802
112.45,193.4141,1030.00,-18,56.48, -,8.809802
112.50,193.4141,1030.00,-18,56.48, -,8.809802
112.55,193.4141,1030.00,-15.42857,56.48, -,8.809802
112.60,190.7209,1030.10,-15.42857,56.48, -,8.809802
112.65,190.7209,1030.10,-15.42857,56.48, -,8.809802
112.70,190.7209,1030.10,-15.42857,56.48, -,8.809802
112.75,188.028,1030.20,-15.42857,56.48, -,8.809802
112.80,188.028,1030.20,-12.85714,56.48, -,8.809802
112.85,185.332,1030.30,-15.42857,56.48, -,8.809802
112.90,185.332,1030.30,-15.42857,56.48, -,8.809802
112.95,182.6394,1030.40,-18,56.48, -,8.809802
113.00,179.9471,1030.50,-18,56.48, -,8.809802
113.05,179.9471,1030.50,-18,56.48, -,8.809802
113.10,177.255,1030.60,-18,56.48, -,8.809802
113.15,174.5632,1030.70,-20.57143,56.48, -,8.809802
113.20,174.5632,1030.70,-20.57143,56.48, -,8.809802
113.25,171.8682,1030.80,-20.57143,56.48, -,8.809802
113.30,174.5632,1030.70,-18,56.48, -,8.809802
113.35,174.5632,1030.70,-20.57143,56.48, -,8.809802
113.40,171.8682,1030.80,-20.57143,56.48, -,8.809802
113.45,169.1767,1030.90,-23.14286,56.48, -,8.809802
113.50,169.1767,1030.90,-23.14286,56.48, -,8.829249
113.55,169.1767,1030.90,-23.14286,56.48, -,8.829249
113.60,169.1767,1030.90,-23.14286,56.48, -,8.829249
113.65,169.1767,1030.90,-20.57143,56.48, -,8.829249
113.70,169.1767,1030.90,-20.57143,56.48, -,8.829249
113.75,169.1767,1030.90,-20.57143,56.48, -,8.829249
113.80,166.4855,1031.00,-20.57143,56.48, -,8.829249
113.85,166.4855,1031.00,-20.57143,56.48, -,8.829249
113.90,163.7944,1031.10,-20.57143,56.48, -,8.829249
113.95,161.1036,1031.20,-23.14286,56.48, -,8.829249
114.00,158.4097,1031.30,-23.14286,56.48, -,8.829249
114.05,158.4097,1031.30,-20.57143,56.48, -,8.829249
114.10,158.4097,1031.30,-20.57143,56.48, -,8.829249
114.15,158.4097,1031.30,-18,56.48, -,8.829249
114.20,158.4097,1031.30,-15.42857,56.48, -,8.829249
114.25,158.4097,1031.30,-15.42857,56.48, -,8.829249
114.30,158.4097,1031.30,-12.85714,56.48, -,8.829249
114.35,155.7193,1031.40,-18,56.48, -,8.829249
114.40,155.7193,1031.40,-18,56.48, -,8.829249
114.45,155.7193,1031.40,-15.42857,56.48, -,8.829249
114.50,153.0291,1031.50,-15.42857,56.48, -,8.829249
114.55,153.0291,1031.50,-15.42857,56.48, -,8.829249
114.60,153.0291,1031.50,-15.42857,56.48, -,8.829249
114.65,153.0291,1031.50,-15.42857,56.48, -,8.829249
114.70,153.0291,1031.50,-15.42857,56.48, -,8.829249
114.75,150.3391,1031.60,-18,56.48, -,8.829249
114.80,150.3391,1031.60,-18,56.48, -,8.829249
114.85,147.6494,1031.70,-18,56.48, -,8.829249
114.90,147.6494,1031.70,-18,56.48, -,8.829249
114.95,147.6494,1031.70,-15.42857,56.48, -,8.829249
115.00,144.9565,1031.80,-15.42857,56.48, -,8.829249
115.05,144.9565,1031.80,-12.85714,56.48, -,8.829249
115.10,142.2672,1031.90,-15.42857,56.48, -,8.829249
115.15,139.578,1032.00,-18,56.48, -,8.829249
115.20,139.578,1032.00,-18,56.48, -,8.829249
115.25,139.578,1032.00,-18,56.48, -,8.829249
115.30,139.578,1032.00,-18,56.48, -,8.829249
115.35,136.8891,1032.10,-20.57143,56.48, -,8.829249
115.40,136.8891,1032.10,-18,56.48, -,8.829249
115.45,134.2004,1032.20,-20.57143,56.48, -,8.829249
115.50,134.2004,1032.20,-20.57143,56.48, -,8.829249
115.55,134.2004,1032.20,-18,56.48, -,8.829249
115.60,134.2004,1032.20,-18,56.48, -,8.829249
115.65,131.5086,1032.30,-20.57143,56.48, -,8.829249
115.70,131.5086,1032.30,-20.57143,56.48, -,8.829249
115.75,131.5086,1032.30,-20.57143,56.48, -,8.829249
115.80,131.5086,1032.30,-18,56.48, -,8.829249
115.85,128.8203,1032.40,-20.57143,56.48, -,8.829249
115.90,128.8203,1032.40,-18,56.48, -,8.829249
115.95,126.1322,1032.50,-20.57143,56.48, -,8.829249
116.00,123.4444,1032.60,-23.14286,56.48, -,8.829249
116.05,123.4444,1032.60,-20.57143,56.48, -,8.829249
116.10,120.7567,1032.70,-23.14286,56.48, -,8.829249
116.15,115.3787,1032.90,-25.71428,56.48, -,8.829249
116.20,118.066,1032.80,-20.57143,56.48, -,8.829249
116.25,115.3787,1032.90,-23.14286,56.48, -,8.829249
116.30,112.6917,1033.00,-25.71428,56.48, -,8.829249
116.35,112.6917,1033.00,-25.71428,56.48, -,8.829249
116.40,112.6917,1033.00,-23.14286,56.48, -,8.829249
116.45,112.6917,1033.00,-23.14286,56.48, -,8.829249
116.50,112.6917,1033.00,-20.57143,56.48, -,8.829249
116.55,112.6917,1033.00,-20.57143,56.48, -,8.829249
116.60,110.0049,1033.10,-23.14286,56.48, -,8.829249
116.65,110.0049,1033.10,-23.14286,56.48, -,8.829249
116.70,110.0049,1033.10,-20.57143,56.48, -,8.829249
116.75,110.0049,1033.10,-20.57143,56.48, -,8.829249
116.80,107.3183,1033.20,-23.14286,56.48, -,8.829249
116.85,107.3183,1033.20,-23.14286,56.48, -,8.829249
116.90,104.6286,1033.30,-23.14286,56.48, -,8.829249
116.95,107.3183,1033.20,-20.57143,56.48, -,8.829249
117.00,104.6286,1033.30,-20.57143,56.48, -,8.829249
117.05,101.9424,1033.40,-20.57143,56.48, -,8.829249
117.10,101.9424,1033.40,-20.57143,56.48, -,8.829249
117.15,99.25643,1033.50,-20.57143,56.48, -,8.829249
117.20,101.9424,1033.40,-12.85714,56.48, -,8.829249
117.25,99.25643,1033.50,-18,56.48, -,8.829249
117.30,96.57066,1033.60,-18,56.48, -,8.829249
117.35,99.25643,1033.50,-12.85714,56.48, -,8.829249
117.40,96.57066,1033.60,-15.42857,56.48, -,8.829249
117.45,93.88511,1033.70,-18,56.48, -,8.829249
117.50,93.88511,1033.70,-18,56.48, -,8.829249
117.55,91.19649,1033.80,-20.57143,56.48, -,8.829249
117.60,88.51135,1033.90,-23.14286,56.48, -,8.829249
117.65,88.51135,1033.90,-20.57143,56.48, -,8.829249
117.70,91.19649,1033.80,-18,56.48, -,8.829249
117.75,91.19649,1033.80,-18,56.48, -,8.829249
117.80,91.19649,1033.80,-18,56.48, -,8.829249
117.85,91.19649,1033.80,-15.42857,56.48, -,8.829249
117.90,88.51135,1033.90,-18,56.48, -,8.829249
117.95,85.82642,1034.00,-18,56.48, -,8.829249
118.00,85.82642,1034.00,-20.57143,56.48, -,8.829249
118.05,85.82642,1034.00,-18,56.48, -,8.829249
118.10,83.14171,1034.10,-18,56.48, -,8.829249
118.15,80.45721,1034.20,-20.57143,56.48, -,8.829249
118.20,77.76964,1034.30,-20.57143,56.48, -,8.829249
118.25,77.76964,1034.30,-23.14286,56.48, -,8.829249
118.30,77.76964,1034.30,-20.57143,56.48, -,8.829249
118.35,77.76964,1034.30,-18,56.48, -,8.829249
118.40,77.76964,1034.30,-20.57143,56.48, -,8.829249
118.45,77.76964,1034.30,-18,56.48, -,8.829249
118.50,77.76964,1034.30,-15.42857,56.48, -,8.829249
118.55,75.08555,1034.40,-18,56.48, -,8.848697
118.60,75.08555,1034.40,-15.42857,56.48, -,8.848697
118.65,75.08555,1034.40,-12.85714,56.48, -,8.848697
118.70,75.08555,1034.40,-12.85714,56.48, -,8.848697
118.75,72.40168,1034.50,-18,56.48, -,8.848697
118.80,72.40168,1034.50,-18,56.48, -,8.848697
118.85,69.71801,1034.60,-20.57143,56.48, -,8.848697
118.90,72.40168,1034.50,-18,56.48, -,8.848697
118.95,69.71801,1034.60,-18,56.48, -,8.848697
119.00,67.03456,1034.70,-18,56.48, -,8.848697
119.05,67.03456,1034.70,-18,56.48, -,8.848697
119.10,64.34804,1034.80,-20.57143,56.48, -,8.848697
119.15,61.665,1034.90,-20.57143,56.48, -,8.848697
119.20,61.665,1034.90,-18,56.48, -,8.848697
119.25,61.665,1034.90,-15.42857,56.48, -,8.848697
119.30,61.665,1034.90,-15.42857,56.48, -,8.848697
119.35,61.665,1034.90,-15.42857,56.48, -,8.848697
119.40,58.98218,1035.00,-18,56.48, -,8.848697
119.45,58.98218,1035.00,-18,56.48, -,8.848697
119.50,58.98218,1035.00,-18,56.48, -,8.848697
119.55,58.98218,1035.00,-18,56.48, -,8.848697
119.60,56.29957,1035.10,-18,56.48, -,8.848697
119.65,56.29957,1035.10,-18,56.48, -,8.848697
119.70,53.61716,1035.20,-20.57143,56.48, -,8.848697
119.75,50.93169,1035.30,-23.14286,56.48, -,8.848697
119.80,50.93169,1035.30,-20.57143,56.48, -,8.848697
119.85,48.24971,1035.40,-23.14286,56.48, -,8.848697
119.90,50.93169,1035.30,-18,56.48, -,8.848697
119.95,48.24971,1035.40,-23.14286,56.48, -,8.848697
120.00,48.24971,1035.40,-20.57143,56.48, -,8.848697
120.05,50.93169,1035.30,-15.42857,56.48, -,8.848697
120.10,50.93169,1035.30,-15.42857,56.48, -,8.848697
120.15,50.93169,1035.30,-12.85714,56.48, -,8.848697
120.20,50.93169,1035.30,-10.28571,56.48, -,8.848697
120.25,50.93169,1035.30,-10.28571,56.48, -,8.848697
120.30,50.93169,1035.30,-10.28571,56.48, -,8.848697
120.35,50.93169,1035.30,-10.28571,56.48, -,8.848697
120.40,48.24971,1035.40,-12.85714,56.48, -,8.848697
120.45,48.24971,1035.40,-10.28571,56.48, -,8.848697
120.50,48.24971,1035.40,-10.28571,56.48, -,8.848697
120.55,48.24971,1035.40,-10.28571,56.48, -,8.848697
120.60,48.24971,1035.40,-10.28571,56.48, -,8.848697
120.65,48.24971,1035.40,-7.714286,56.48, -,8.848697
120.70,48.24971,1035.40,-7.714286,56.48, -,8.848697
120.75,48.24971,1035.40,-5.142857,56.48, -,8.848697
120.80,48.24971,1035.40,-2.571429,56.48, -,8.848697
120.85,48.24971,1035.40,-2.571429,56.48, -,8.848697
120.90,48.24971,1035.40,0,56.48, -,8.848697
120.95,50.93169,1035.30,0,56.48, -,8.848697
121.00,50.93169,1035.30,2.571429,56.48, -,8.848697
121.05,50.93169,1035.30,2.571429,56.48, -,8.848697
121.10,48.24971,1035.40,-2.571429,56.48, -,8.848697
121.15,50.93169,1035.30,0,56.48, -,8.848697
121.20,50.93169,1035.30,0,56.48, -,8.848697
121.25,50.93169,1035.30,0,56.48, -,8.848697
121.30,50.93169,1035.30,0,56.48, -,8.848697
121.35,50.93169,1035.30,0,56.48, -,8.848697
121.40,50.93169,1035.30,0,56.48, -,8.848697
121.45,48.24971,1035.40,0,56.48, -,8.848697
121.50,48.24971,1035.40,0, -
121.55,48.24971,1035.40,0, -
121.60,48.24971,1035.40,0, -
121.65,48.24971,1035.40,0, -
121.70,48.24971,1035.40,0, -
121.75,48.24971,1035.40,0, -
121.80,48.24971,1035.40,0, -
121.85,48.24971,1035.40,0, -
121.90,48.24971,1035.40,0, -
121.95,48.24971,1035.40,0, -
122.00,48.24971,1035.40,-2.571429, -
122.05,48.24971,1035.40,-2.571429, -
122.10,48.24971,1035.40,-2.571429, -
122.15,48.24971,1035.40,0, -
122.20,48.24971,1035.40,-2.571429, -
122.25,50.93169,1035.30,0, -
122.30,50.93169,1035.30,0, -
122.35,48.24971,1035.40,-2.571429, -
122.40,48.24971,1035.40,-2.571429, -
122.45,50.93169,1035.30,0, -
122.50,50.93169,1035.30,2.571429, -
122.55,50.93169,1035.30,2.571429, -
122.60,50.93169,1035.30,2.571429, -
122.65,50.93169,1035.30,2.571429, -
122.70,48.24971,1035.40,0, -
122.75,50.93169,1035.30,2.571429, -
