Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
48.15,16.45749,1007.10,-65.47619,48.56, -,8.965384
48.20,13.71319,1007.20,-65.47619,48.56, -,8.965384
48.25,13.71319,1007.20,-68.09524,48.56, -,8.965384
48.30,13.71319,1007.20,-65.47619,48.56, -,8.965384
48.35,13.71319,1007.20,-65.47619,48.56, -,8.965384
48.40,13.71319,1007.20,-65.47619,48.56, -,8.965384
48.45,13.71319,1007.20,-65.47619,48.56, -,8.965384
48.50,16.45749,1007.10,-60.23809,48.56, -,8.965384
48.55,19.20034,1007.00,-57.61905,48.56, -,8.984831
48.60,19.20034,1007.00,-57.61905,48.56, -,8.984831
48.65,21.94341,1006.90,-52.38095,48.56, -,8.984831
48.70,24.68838,1006.80,-44.52381,48.56, -,8.984831
48.75,24.68838,1006.80,-41.90476,48.56, -,8.984831
48.80,19.20034,1007.00,-44.52381,48.56, -,8.984831
48.85,13.71319,1007.20,-47.14286,48.56, -,8.984831
48.90,13.71319,1007.20,-41.90476,48.56, -,8.984831
48.95,10.97078,1007.30,-44.52381,48.56, -,8.984831
49.00,5.484945,1007.50,-47.14286,48.56, -,8.984831
49.05,2.743196,1007.60,-39.28571,48.56, -,8.984831
49.10,-2.741313,1007.80,-31.42857,48.56, -,8.984831
49.15,-2.741313,1007.80,-23.57143,48.56, -,8.984831
49.20,-5.484075,1007.90,-20.95238,48.56, -,8.984831
49.25,-27.40987,1008.70,-39.23809,48.56, -,8.984831
49.30,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.35,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.40,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.45,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.50,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.55,-32.88954,1008.90,-47.09524,48.56, -,8.984831
49.60,-32.88954,1008.90,-49.71429,48.56, -,8.984831
49.65,-32.88954,1008.90,-49.71429,48.56, -,8.984831
49.70,-32.88954,1008.90,-52.33333,48.56, -,8.984831
49.75,-32.88954,1008.90,-54.95238,48.56, -,8.984831
49.80,-32.88954,1008.90,-54.95238,48.56, -,8.984831
49.85,-32.88954,1008.90,-49.71429,48.56, -,8.984831
49.90,-32.88954,1008.90,-44.47619,48.56, -,8.984831
49.95,-32.88954,1008.90,-44.47619,48.56, -,8.984831
50.00,-32.88954,1008.90,-41.85714,48.56, -,8.984831
50.05,-32.88954,1008.90,-36.61905,48.56, -,8.984831
50.10,-32.88954,1008.90,-34,48.56, -,8.984831
50.15,-32.88954,1008.90,-28.76191,48.56, -,8.984831
50.20,-32.88954,1008.90,-28.76191,48.56, -,8.984831
50.25,-32.88954,1008.90,-26.14286,48.56, -,8.984831
50.30,-32.88954,1008.90,-5.238095,48.56, -,8.984831
50.35,-32.88954,1008.90,0,48.56, -,8.984831
50.40,-32.88954,1008.90,0,48.56, -,8.984831
50.45,-32.88954,1008.90,0,48.56, -,8.984831
50.50,-32.88954,1008.90,0,48.56, -,8.984831
50.55,-32.88954,1008.90,0,48.56, -,8.984831
50.60,-32.88954,1008.90,0,48.56, -,8.984831
50.65,-32.88954,1008.90,0,48.56, -,8.984831
50.70,-32.88954,1008.90,0,48.56, -,8.984831
50.75,-32.88954,1008.90,0,48.56, -,8.984831
50.80,-32.88954,1008.90,0,48.56, -,8.984831
50.85,-32.88954,1008.90,0,48.56, -,8.984831
50.90,-32.88954,1008.90,0,48.56, -,8.984831
50.95,-32.88954,1008.90,0,48.56, -,8.984831
51.00,-32.88954,1008.90,0,48.56, -,8.984831
51.05,-30.14898,1008.80,2.619048,48.56, -,8.984831
51.10,-32.88954,1008.90,0,48.56, -,8.984831
51.15,-32.88954,1008.90,0,48.56, -,8.984831
51.20,-32.88954,1008.90,0,48.56, -,8.984831
51.25,-32.88954,1008.90,0,48.56, -,8.984831
51.30,-32.88954,1008.90,0,48.56, -,8.984831
51.35,-32.88954,1008.90,0,48.56, -,8.984831
51.40,-32.88954,1008.90,0,48.56, -,8.984831
51.45,-32.88954,1008.90,0,48.56, -,8.984831
51.50,-32.88954,1008.90,0, -
51.55,-32.88954,1008.90,0, -
51.60,-32.88954,1008.90,0, -
51.65,-32.88954,1008.90,0, -
51.70,-32.88954,1008.90,0, -
51.75,-32.88954,1008.90,0, -
51.80,-32.88954,1008.90,0, -
51.85,-32.88954,1008.90,0, -
51.90,-32.88954,1008.90,0, -
51.95,-30.14898,1008.80,2.619048, -
52.00,-32.88954,1008.90,0, -
52.05,-32.88954,1008.90,0, -
52.10,-32.88954,1008.90,-2.619048, -
52.15,-32.88954,1008.90,0, -
52.20,-32.88954,1008.90,0, -
52.25,-32.88954,1008.90,0, -
52.30,-32.88954,1008.90,0, -
