3.1922,277.62,103.61,-14.481,41.606
3.2022,278.65,103.46,-14.467,41.779
3.2122,279.69,103.32,-14.454,41.953
3.2222,280.72,103.18,-14.44,42.126
3.2322,281.75,103.03,-14.427,42.299
3.2422,282.78,102.89,-14.413,42.472
3.2522,283.81,102.74,-14.4,42.644
3.2622,284.83,102.6,-14.387,42.817
3.2722,285.86,102.46,-14.374,42.99
3.2822,286.88,102.31,-14.361,43.162
3.2922,287.91,102.17,-14.348,43.335
3.3022,288.93,102.02,-14.336,43.507
3.3122,289.95,101.88,-14.323,43.68
3.3222,290.96,101.74,-14.311,43.852
3.3322,291.98,101.59,-14.298,44.024
3.3422,293,101.45,-14.286,44.196
3.3522,294.01,101.31,-14.274,44.368
3.3622,295.02,101.17,-14.261,44.54
3.3722,296.03,101.02,-14.249,44.712
3.3822,297.04,100.88,-14.237,44.883
3.3922,298.05,100.74,-14.225,45.055
3.4022,299.06,100.6,-14.213,45.227
3.4122,300.06,100.46,-14.201,45.398
3.4222,301.07,100.31,-14.189,45.57
3.4322,302.07,100.17,-14.177,45.741
3.4422,303.07,100.03,-14.165,45.912
3.4522,304.07,99.888,-14.154,46.083
3.4622,305.07,99.746,-14.142,46.255
3.4722,306.06,99.605,-14.13,46.426
3.4822,307.06,99.464,-14.118,46.597
3.4922,308.05,99.323,-14.106,46.767
3.5022,309.05,99.182,-14.094,46.938
3.5122,310.04,99.041,-14.082,47.109
3.5222,311.03,98.9,-14.07,47.28
3.5322,312.02,98.759,-14.058,47.45
3.5422,313,98.619,-14.046,47.621
3.5522,313.99,98.479,-14.034,47.791
3.5622,314.97,98.338,-14.022,47.962
3.5722,315.95,98.198,-14.01,48.132
3.5822,316.94,98.058,-13.998,48.302
3.5922,317.92,97.918,-13.985,48.473
3.6022,318.89,97.778,-13.973,48.643
3.6122,319.87,97.639,-13.961,48.813
3.6222,320.85,97.499,-13.948,48.983
3.6322,321.82,97.36,-13.936,49.153
3.6422,322.79,97.22,-13.924,49.323
3.6522,323.77,97.081,-13.911,49.493
3.6622,324.74,96.942,-13.899,49.662
3.6722,325.7,96.803,-13.886,49.832
3.6822,326.67,96.664,-13.873,50.002
3.6922,327.64,96.526,-13.861,50.171
3.7022,328.6,96.387,-13.848,50.341
3.7122,329.57,96.249,-13.835,50.51
3.7222,330.53,96.111,-13.823,50.679
3.7322,331.49,95.972,-13.81,50.849
3.7422,332.45,95.834,-13.797,51.018
3.7522,333.4,95.696,-13.784,51.187
3.7622,334.36,95.559,-13.772,51.356
3.7722,335.32,95.421,-13.759,51.525
3.7822,336.27,95.283,-13.746,51.694
3.7922,337.22,95.146,-13.733,51.863
3.8022,338.17,95.009,-13.721,52.032
3.8122,339.12,94.872,-13.708,52.201
3.8222,340.07,94.735,-13.695,52.369
3.8322,341.02,94.598,-13.683,52.538
3.8422,341.96,94.461,-13.67,52.707
3.8522,342.91,94.324,-13.657,52.875
3.8622,343.85,94.188,-13.645,53.043
3.8722,344.79,94.051,-13.632,53.212
3.8822,345.73,93.915,-13.62,53.38
3.8922,346.67,93.779,-13.607,53.548
3.9022,347.6,93.643,-13.595,53.716
3.9122,348.54,93.507,-13.583,53.884
3.9222,349.47,93.371,-13.571,54.052
3.9322,350.41,93.236,-13.558,54.22
3.9422,351.34,93.1,-13.546,54.388
3.9522,352.27,92.965,-13.534,54.556
3.9622,353.2,92.83,-13.522,54.723
3.9722,354.13,92.694,-13.51,54.891
3.9822,355.05,92.559,-13.499,55.059
3.9922,355.98,92.424,-13.487,55.226
4.0022,356.9,92.29,-13.475,55.393
4.0122,357.82,92.155,-13.464,55.561
4.0222,358.74,92.02,-13.452,55.728
4.0322,359.66,91.886,-13.441,55.895
4.0422,360.58,91.752,-13.429,56.062
4.0522,361.5,91.617,-13.418,56.229
4.0622,362.41,91.483,-13.407,56.396
4.0722,363.33,91.349,-13.396,56.563
4.0822,364.24,91.215,-13.385,56.73
4.0922,365.15,91.081,-13.374,56.897
4.1022,366.06,90.948,-13.363,57.063
4.1122,366.97,90.814,-13.352,57.23
4.1222,367.88,90.681,-13.342,57.396
4.1322,368.79,90.547,-13.331,57.563
4.1422,369.69,90.414,-13.32,57.729
4.1522,370.59,90.281,-13.31,57.895
4.1622,371.5,90.148,-13.3,58.062
4.1722,372.4,90.015,-13.289,58.228
4.1822,373.3,89.882,-13.279,58.394
4.1922,374.19,89.749,-13.269,58.56
4.2022,375.09,89.617,-13.259,58.726
4.2122,375.99,89.484,-13.249,58.891
4.2222,376.88,89.352,-13.238,59.057
4.2322,377.77,89.219,-13.229,59.223
4.2422,378.67,89.087,-13.219,59.389
4.2522,379.56,88.955,-13.209,59.554
4.2622,380.44,88.823,-13.199,59.72
4.2722,381.33,88.691,-13.189,59.885
4.2822,382.22,88.559,-13.179,60.05
4.2922,383.1,88.428,-13.17,60.216
4.3022,383.99,88.296,-13.16,60.381
4.3122,384.87,88.164,-13.15,60.546
4.3222,385.75,88.033,-13.14,60.711
4.3322,386.63,87.902,-13.131,60.876
4.3422,387.51,87.77,-13.121,61.041
4.3522,388.38,87.639,-13.112,61.206
4.3622,389.26,87.508,-13.102,61.371
4.3722,390.14,87.377,-13.092,61.536
4.3822,391.01,87.246,-13.083,61.701
4.3922,391.88,87.115,-13.073,61.865
4.4022,392.75,86.985,-13.064,62.03
4.4122,393.62,86.854,-13.054,62.194
4.4222,394.49,86.724,-13.045,62.359
4.4322,395.35,86.593,-13.035,62.523
4.4422,396.22,86.463,-13.025,62.688
4.4522,397.08,86.333,-13.016,62.852
4.4622,397.95,86.203,-13.006,63.016
4.4722,398.81,86.073,-12.997,63.18
4.4822,399.67,85.943,-12.987,63.345
4.4922,400.53,85.813,-12.977,63.509
4.5022,401.38,85.683,-12.968,63.673
4.5122,402.24,85.553,-12.958,63.837
4.5222,403.09,85.424,-12.948,64
4.5322,403.95,85.295,-12.939,64.164
4.5422,404.8,85.165,-12.929,64.328
4.5522,405.65,85.036,-12.919,64.492
4.5622,406.5,84.907,-12.909,64.656
4.5722,407.35,84.778,-12.9,64.819
4.5822,408.2,84.649,-12.89,64.983
4.5922,409.04,84.52,-12.88,65.146
4.6022,409.89,84.391,-12.87,65.31
4.6122,410.73,84.263,-12.86,65.473
4.6222,411.57,84.134,-12.851,65.636
4.6322,412.41,84.006,-12.841,65.8
4.6422,413.25,83.877,-12.831,65.963
4.6522,414.09,83.749,-12.821,66.126
4.6622,414.93,83.621,-12.811,66.289
4.6722,415.76,83.493,-12.801,66.452
4.6822,416.6,83.365,-12.791,66.615
4.6922,417.43,83.237,-12.782,66.778
4.7022,418.26,83.109,-12.772,66.941
4.7122,419.09,82.981,-12.762,67.104
4.7222,419.92,82.854,-12.752,67.267
4.7322,420.75,82.726,-12.742,67.429
4.7422,421.58,82.599,-12.732,67.592
4.7522,422.4,82.472,-12.722,67.755
4.7622,423.23,82.345,-12.713,67.917
4.7722,424.05,82.218,-12.703,68.08
4.7822,424.87,82.091,-12.693,68.242
4.7922,425.69,81.964,-12.683,68.404
4.7932,425.77,81.951,-2.5021,68.421
4.7947,425.9,81.947,16.456,68.445
4.797,426.08,81.984,34.413,68.482
4.8004,426.36,82.113,165.84,68.537
4.8054,426.77,82.952,288.82,68.619
4.813,427.41,85.116,255.48,68.746
4.823,428.28,87.636,234.77,68.918
4.833,429.16,89.986,234.24,69.094
4.843,430.08,92.33,233.67,69.276
4.853,431.01,94.669,233.1,69.462
4.863,431.97,97.002,232.52,69.653
4.873,432.95,99.329,231.93,69.849
4.883,433.96,101.65,231.34,70.05
4.893,434.98,103.96,230.75,70.256
4.903,436.04,106.27,230.14,70.466
4.913,437.11,108.58,229.53,70.682
4.923,438.21,110.87,228.92,70.902
4.933,439.33,113.16,228.29,71.126
4.943,440.47,115.45,227.66,71.356
4.953,441.64,117.73,227.03,71.59
4.963,442.82,120,226.38,71.83
4.973,444.04,122.26,225.73,72.074
4.983,445.27,124.52,225.08,72.322
4.993,446.53,126.78,224.41,72.576
5.003,447.81,129.02,223.74,72.834
5.013,449.11,131.26,223.07,73.096
5.023,450.43,133.49,222.38,73.364
5.033,451.78,135.72,221.69,73.636
5.043,453.14,137.94,221,73.913
5.053,454.54,140.15,220.29,74.195
5.063,455.95,142.35,219.58,74.481
5.073,457.38,144.55,218.86,74.772
5.083,458.84,146.74,218.14,75.067
5.093,460.32,148.92,217.45,75.368
5.103,461.82,151.1,216.78,75.672
5.113,463.34,153.26,216.08,75.982
5.123,464.88,155.43,215.38,76.296
5.133,466.45,157.58,214.68,76.615
5.143,468.03,159.73,213.97,76.938
5.153,469.64,161.87,213.25,77.266
5.163,471.27,164,212.52,77.598
5.173,472.92,166.13,211.79,77.935
5.183,474.59,168.25,211.06,78.277
5.193,476.29,170.36,210.31,78.623
5.203,478,172.46,209.56,78.973
5.213,479.74,174.56,208.8,79.329
5.223,481.49,176.65,208.04,79.688
5.233,483.27,178.73,207.27,80.052
5.243,485.07,180.8,206.49,80.421
5.253,486.88,182.86,205.71,80.794
5.263,488.72,184.92,204.92,81.171
5.273,490.58,186.97,204.12,81.553
5.283,492.46,189.01,203.32,81.94
5.293,494.36,191.05,202.43,82.33
5.303,496.28,193.07,201.48,82.726
5.313,498.22,195.09,200.51,83.125
