#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4225, 1, Aether4,     4.10, 5,   coast,  -11.85,  98027.00,  278.22,  216.44,   38.55,   38.55, 16.2, 4.08, 4.11, 4.10,   1.36,  -0.29,  -0.32,-119.72,   4.82,   7.21,  -0.01,   0.07,   1.04,  38.21, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.11, 5,   coast,  -11.85,  98031.00,  277.88,  216.10,   38.44,   38.44, 16.2, 4.08, 4.11, 4.10,   1.31,  -0.36,  -0.12,-119.05,   4.94,   7.27,  -0.02,   0.07,   1.04,  38.29, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.12, 5,   coast,  -11.85,  98018.00,  278.99,  217.21,   38.32,   38.32, 16.2, 4.08, 4.11, 4.10,   1.33,  -0.31,  -0.08,-118.44,   5.12,   7.27,  -0.02,   0.07,   1.04,  38.38, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.13, 5,   coast,  -11.85,  98004.00,  280.19,  218.41,   38.21,   38.21, 16.2, 4.08, 4.11, 4.10,   1.31,  -0.44,  -0.15,-118.32,   5.37,   7.39,  -0.02,   0.07,   1.05,  38.47, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.14, 5,   coast,  -11.85,  98016.00,  279.16,  217.38,   38.10,   38.10, 16.2, 4.08, 4.11, 4.10,   1.30,  -0.39,  -0.13,-117.95,   5.67,   7.33,  -0.02,   0.07,   1.04,  38.57, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.15, 5,   coast,  -11.32,  98000.00,  280.53,  218.75,   37.98,   37.98, 16.2, 4.08, 4.11, 4.10,   1.32,  -0.39,  -0.11,-117.71,   5.98,   7.33,  -0.02,   0.07,   1.04,  38.66, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.16, 5,   coast,  -11.85,  98008.00,  279.85,  218.07,   37.87,   37.87, 16.2, 4.08, 4.11, 4.10,   1.26,  -0.44,  -0.32,-117.34,   6.34,   7.39,  -0.02,   0.07,   1.04,  38.76, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.17, 5,   coast,  -11.85,  97985.00,  281.81,  220.03,   37.76,   37.76, 16.2, 4.08, 4.11, 4.10,   1.29,  -0.43,  -0.11,-116.98,   6.53,   7.39,  -0.02,   0.06,   1.04,  38.86, 4.11, 4.10, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.18, 5,   coast,  -11.85,  97979.00,  282.33,  220.55,   37.64,   37.64, 16.2, 4.10, 4.11, 4.11,   1.26,  -0.42,  -0.22,-116.24,   6.77,   7.45,  -0.03,   0.07,   1.04,  38.96, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.18, 5,   coast,  -11.85,  97979.00,  282.33,  220.55,   37.64,   37.64, 16.2, 4.10, 4.11, 4.11,   1.26,  -0.42,  -0.22,-116.24,   6.77,   7.45,  -0.03,   0.07,   1.04,  38.96, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.19, 5,   coast,  -11.85,  98002.00,  280.36,  218.58,   37.53,   37.53, 16.2, 4.10, 4.11, 4.11,   1.31,  -0.54,  -0.14,-115.75,   7.01,   7.39,  -0.03,   0.07,   1.05,  39.06, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.20, 5,   coast,  -11.32,  97992.00,  281.22,  219.43,   37.42,   37.42, 16.2, 4.10, 4.11, 4.11,   1.28,  -0.40,  -0.20,-115.33,   7.20,   7.39,  -0.04,   0.06,   1.05,  39.16, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.21, 5,   coast,  -11.32,  97981.00,  282.16,  220.37,   37.31,   37.31, 16.2, 4.10, 4.11, 4.11,   1.23,  -0.45,  -0.22,-114.90,   7.44,   7.39,  -0.04,   0.07,   1.06,  39.27, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.22, 5,   coast,  -11.85,  97985.00,  281.81,  220.03,   37.19,   37.19, 16.2, 4.10, 4.11, 4.11,   1.26,  -0.45,  -0.23,-114.41,   7.81,   7.45,  -0.04,   0.07,   1.04,  39.38, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.23, 5,   coast,  -11.32,  97953.00,  284.55,  222.77,   37.08,   37.08, 16.2, 4.10, 4.11, 4.11,   1.32,  -0.38,  -0.07,-113.80,   8.05,   7.45,  -0.05,   0.06,   1.07,  39.49, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.24, 5,   coast,  -11.85,  97970.00,  283.10,  221.32,   36.97,   36.97, 16.2, 4.10, 4.11, 4.11,   1.26,  -0.60,  -0.24,-113.56,   8.23,   7.51,  -0.06,   0.07,   1.06,  39.60, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.25, 5,   coast,  -11.85,  97989.00,  281.47,  219.69,   36.86,   36.86, 16.2, 4.10, 4.11, 4.11,   1.24,  -0.45,  -0.11,-113.25,   8.48,   7.51,  -0.05,   0.06,   1.06,  39.71, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.26, 5,   coast,  -11.85,  97955.00,  284.38,  222.60,   36.74,   36.74, 16.2, 4.10, 4.11, 4.11,   1.24,  -0.56,  -0.25,-112.89,   8.78,   7.57,  -0.06,   0.08,   1.06,  39.83, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.27, 5,   coast,  -11.85,  97938.00,  285.84,  224.05,   36.63,   36.63, 16.2, 4.10, 4.11, 4.11,   1.26,  -0.54,  -0.16,-112.34,   8.84,   7.57,  -0.06,   0.06,   1.06,  39.94, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.28, 5,   coast,  -11.85,  97944.00,  285.32,  223.54,   36.52,   36.52, 16.2, 4.10, 4.11, 4.11,   1.24,  -0.45,  -0.11,-112.03,   9.09,   7.57,  -0.06,   0.07,   1.06,  40.06, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.29, 5,   coast,  -11.85,  97955.00,  284.38,  222.60,   36.40,   36.40, 16.2, 4.10, 4.11, 4.11,   1.23,  -0.56,  -0.17,-111.79,   9.46,   7.57,  -0.06,   0.06,   1.06,  40.18, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.30, 5,   coast,  -11.32,  97945.00,  285.24,  223.45,   36.29,   36.29, 16.2, 4.10, 4.11, 4.11,   1.23,  -0.42,  -0.10,-111.24,   9.70,   7.70,  -0.07,   0.06,   1.06,  40.31, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.31, 5,   coast,  -11.85,  97939.00,  285.75,  223.97,   36.18,   36.18, 16.2, 4.10, 4.11, 4.11,   1.25,  -0.60,  -0.32,-111.18,   9.88,   7.70,  -0.08,   0.06,   1.07,  40.43, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.32, 5,   coast,  -11.85,  97933.00,  286.26,  224.48,   36.07,   36.07, 16.2, 4.10, 4.11, 4.11,   1.24,  -0.43,   0.07,-110.75,  10.07,   7.70,  -0.08,   0.06,   1.07,  40.56, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.33, 5,   coast,  -11.32,  97929.00,  286.61,  224.82,   35.95,   35.95, 16.2, 4.10, 4.11, 4.11,   1.23,  -0.61,  -0.03,-110.63,  10.37,   7.51,  -0.08,   0.06,   1.07,  40.69, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.34, 5,   coast,  -11.32,  97917.00,  287.63,  225.85,   35.84,   35.84, 16.2, 4.10, 4.11, 4.11,   1.22,  -0.52,  -0.12,-110.14,  10.61,   7.57,  -0.08,   0.06,   1.07,  40.82, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.35, 5,   coast,  -11.85,  97946.00,  285.15,  223.37,   35.73,   35.73, 16.2, 4.10, 4.11, 4.11,   1.25,  -0.49,  -0.10,-109.77,  10.74,   7.70,  -0.09,   0.07,   1.08,  40.95, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.36, 5,   coast,  -11.85,  97908.00,  288.40,  226.62,   35.62,   35.62, 16.2, 4.10, 4.11, 4.11,   1.24,  -0.55,  -0.06,-109.41,  10.98,   7.64,  -0.08,   0.07,   1.06,  41.08, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.37, 5,   coast,  -11.85,  97922.00,  287.20,  225.42,   35.51,   35.51, 16.2, 4.10, 4.11, 4.11,   1.23,  -0.51,  -0.16,-108.98,  11.23,   7.64,  -0.08,   0.06,   1.07,  41.22, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.38, 5,   coast,  -11.32,  97916.00,  287.72,  225.94,   35.39,   35.39, 16.3, 4.10, 4.11, 4.11,   1.18,  -0.49,  -0.25,-108.43,  11.41,   7.82,  -0.09,   0.06,   1.06,  41.35, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.39, 5,   coast,  -11.85,  97911.00,  288.15,  226.36,   35.28,   35.28, 16.2, 4.10, 4.11, 4.11,   1.19,  -0.46,  -0.20,-108.12,  11.41,   7.88,  -0.10,   0.06,   1.07,  41.49, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.40, 5,   coast,  -11.85,  97928.00,  286.69,  224.91,   35.17,   35.17, 16.3, 4.10, 4.11, 4.11,   1.20,  -0.43,  -0.08,-107.76,  11.59,   7.82,  -0.09,   0.06,   1.07,  41.63, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.41, 5,   coast,  -11.32,  97909.00,  288.32,  226.54,   35.06,   35.06, 16.2, 4.10, 4.11, 4.11,   1.21,  -0.45,  -0.02,-107.58,  11.90,   7.64,  -0.10,   0.06,   1.07,  41.77, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.42, 5,   coast,  -11.85,  97914.00,  287.89,  226.11,   34.95,   34.95, 16.2, 4.10, 4.11, 4.11,   1.18,  -0.45,  -0.07,-107.33,  12.08,   7.57,  -0.11,   0.06,   1.08,  41.91, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.43, 5,   coast,  -11.85,  97894.00,  289.60,  227.82,   34.83,   34.83, 16.2, 4.10, 4.11, 4.11,   1.18,  -0.37,  -0.17,-107.21,  12.32,   7.57,  -0.11,   0.06,   1.07,  42.05, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.44, 5,   coast,  -11.32,  97883.00,  290.54,  228.76,   34.72,   34.72, 16.2, 4.10, 4.11, 4.11,   1.17,  -0.45,   0.02,-106.90,  12.32,   7.57,  -0.11,   0.06,   1.07,  42.19, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.45, 5,   coast,  -11.32,  97869.00,  291.74,  229.96,   34.61,   34.61, 16.2, 4.10, 4.11, 4.11,   1.14,  -0.34,  -0.03,-106.72,  12.45,   7.57,  -0.12,   0.06,   1.07,  42.34, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.46, 5,   coast,  -11.32,  97894.00,  289.60,  227.82,   34.50,   34.50, 16.3, 4.10, 4.11, 4.11,   1.14,  -0.28,   0.04,-106.48,  12.63,   7.57,  -0.11,   0.07,   1.07,  42.48, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.47, 5,   coast,  -11.32,  97874.00,  291.31,  229.53,   34.39,   34.39, 16.3, 4.10, 4.11, 4.11,   1.17,  -0.33,  -0.06,-106.42,  12.87,   7.64,  -0.11,   0.06,   1.07,  42.63, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.48, 5,   coast,  -11.32,  97892.00,  289.77,  227.99,   34.29,   34.29, 16.2, 4.10, 4.11, 4.11,   1.15,  -0.18,   0.02,-106.05,  12.81,   7.33,  -0.12,   0.06,   1.06,  42.77, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
6, 4225, 1, Aether4,     4.49, 5,   coast,  -11.32,  97891.00,  289.86,  228.08,   34.18,   34.18, 16.3, 4.10, 4.11, 4.11,   1.15,  -0.22,  -0.02,-105.50,  13.06,   7.09,  -0.12,   0.05,   1.07,  42.92, 4.11, 4.12, 0.00, 0.00, 0.00, 1, 1, 12,  43.1043618, -70.9948030,   206.0, 2018,  4, 13, 11, 24, 44,       47,      177, 239,  75,   1.3,   0.7,   1.1, 35,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 43,  0, 32, 41,  0,  0, 36,  0, 36, 32,  0,  0, 41, 37,  0,  0,  0,  0,  0, 31,  0
